0.386383;0.326974;0.30084;0.234257;-0.338961;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;0.0565371;-0.0812721;-0.250883;-0.102473;-0.0318021;+1;0;0;+1;0

0.591469;0.566349;0.598319;0.420655;-0.343591;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;0.0565371;-0.0812721;-0.250883;-0.102473;-1;0;0;+1;0

0.474979;0.566349;0.505883;0.471032;-0.278134;-0.166078;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;0.0565371;-0.0812721;-0.250883;+1;0;0;+1;0

0.614438;0.529922;0.428571;0.402183;-0.0865513;0.385159;-0.166078;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;0.0565371;-0.0812721;+1;0;0;+1;0

0.680065;0.620122;0.638655;0.553317;-0.0165439;0.226148;0.385159;-0.166078;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;0.0565371;+1;0;0;+1;0

0.721083;0.701648;0.747899;0.672544;-0.237941;0.173145;0.226148;0.385159;-0.166078;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-0.0282685;+1;0;0;+1;0

0.740771;0.739809;0.756302;0.654072;-0.514179;0.127208;0.173145;0.226148;0.385159;-0.166078;0.526502;0.208481;0.530035;-0.286219;0.261484;0.137809;-0.0141343;0.448763;0.120141;0.257951;0.727915;0.240283;0.45583;1;-0.116608;-1;0;0;+1;0

