-0.378513;-0.367133;-0.361522;-0.524288;-0.675484;0.371105;0.0481587;0.0141643;0.01983;-0.0651558;+1;0;0;0;+1

-0.312397;-0.335664;-0.226216;-0.386935;-0.348889;0.172805;0.371105;0.0481587;0.0141643;0.01983;+1;0;0;0;-1

-0.163636;-0.195804;-0.150106;-0.222781;-0.558739;0.314448;0.172805;0.371105;0.0481587;0.0141643;+1;0;0;0;+1

0.120661;0.0734266;0.230444;0.0954773;-0.184244;0.546742;0.314448;0.172805;0.371105;0.0481587;+1;0;0;0;-1

0.345455;0.311189;0.403805;0.0954773;0.0306881;0.444759;0.546742;0.314448;0.172805;0.371105;-1;0;0;0;-1

0.0842979;0.328671;0.416491;0.360134;-0.0447807;-0.388102;0.444759;0.546742;0.314448;0.172805;-1;0;0;0;-1

0.0214878;0.101399;0.276956;0.128978;-0.693427;-0.0481586;-0.388102;0.444759;0.546742;0.314448;-1;0;0;0;+1

-0.0677686;0.0174826;0.200846;-0.0318256;-0.657772;-0.0934844;-0.0481586;-0.388102;0.444759;0.546742;-1;0;0;0;+1

-0.147107;-0.0839157;0.0486257;-0.0552767;-0.0691155;-0.0764872;-0.0934844;-0.0481586;-0.388102;0.444759;+1;0;0;0;-1

-0.0512393;-0.111888;0.0655394;-0.19933;-0.45778;0.223796;-0.0764872;-0.0934844;-0.0481586;-0.388102;+1;0;0;0;-1

0.0512399;0.0349648;0.247357;-0.0217757;-0.452081;0.235127;0.223796;-0.0764872;-0.0934844;-0.0481586;+1;0;0;0;-1

0.276033;0.297203;0.302326;0.0452262;-0.593239;0.444759;0.235127;0.223796;-0.0764872;-0.0934844;-1;0;0;0;-1

0.2;0.20979;0.39112;0.22613;-0.723076;-0.0708215;0.444759;0.235127;0.223796;-0.0764872;-1;0;0;0;-1

0.090909;0.129371;0.327695;0.165829;-0.658696;-0.127479;-0.0708215;0.444759;0.235127;0.223796;-1;0;0;0;-1

-0.157025;0.118882;0.0782239;0.0854268;-0.369759;-0.365439;-0.127479;-0.0708215;0.444759;0.235127;-1;0;0;0;-1

-0.23967;-0.13986;-0.0190275;-0.159129;-0.402256;-0.082153;-0.365439;-0.127479;-0.0708215;0.444759;-1;0;0;0;-1

-0.292562;-0.216783;-0.099366;-0.259631;-0.757576;-0.0311615;-0.082153;-0.365439;-0.127479;-0.0708215;+1;0;0;0;+1

-0.229752;-0.230769;-0.0655394;-0.262981;-0.694274;0.167139;-0.0311615;-0.082153;-0.365439;-0.127479;-1;0;0;0;-1

-0.295868;-0.202797;-0.103594;-0.262981;-0.523468;-0.0538244;0.167139;-0.0311615;-0.082153;-0.365439;-1;0;0;0;-1

-0.312397;-0.241259;-0.188161;-0.262981;0.0973778;0.0311615;-0.0538244;0.167139;-0.0311615;-0.082153;-1;0;0;0;-1

-0.319008;-0.346153;-0.260042;-0.323283;-0.423742;0.0481587;0.0311615;-0.0538244;0.167139;-0.0311615;+1;0;0;0;-1

-0.246281;-0.318181;-0.145877;-0.323283;-0.404028;0.184136;0.0481587;0.0311615;-0.0538244;0.167139;-1;0;0;0;-1

