-0.18025;-0.268057;-0.205474;-0.222839;-1;0.0707237;-0.0690789;0.148181;0.1748;0.0133096;-0.460515;-0.00443657;0.121562;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.0205851;-0.323944;-0.136891;0.885965;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;0.79586;0.740299;0.763778;0.764316;0.76808;-1;0;0;+1;0

-0.322553;-0.304062;-0.261053;-0.245057;-0.297773;-0.554276;0.0707237;-0.153505;0.148181;0.1748;0.0133096;-0.460515;-0.00443657;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.0205851;-0.531322;0.904483;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;0.79586;0.740299;0.763778;0.764316;-1;0;0;+1;0

-0.388961;-0.404171;-0.35579;-0.333926;0.0961565;-0.264803;-0.554276;-0.00266195;-0.153505;0.148181;0.1748;0.0133096;-0.460515;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.206497;0.871345;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;0.79586;0.740299;0.763778;-1;0;0;+1;0

-0.559293;-0.502086;-0.499368;-0.422795;0.602845;-0.661184;-0.264803;-0.677019;-0.00266195;-0.153505;0.148181;0.1748;0.0133096;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;0.886311;0.898636;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;0.79586;0.740299;+1;0;0;+1;0

-0.551531;-0.664545;-0.582316;-0.648078;0.396849;0.0180921;-0.661184;-0.364685;-0.677019;-0.00266195;-0.153505;0.148181;0.1748;0.23727;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.338747;0.990448;0.745676;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;0.79586;-1;0;0;+1;0

-0.630444;-0.567508;-0.564211;-0.509887;-0.176694;-0.3125;0.0180921;-0.792369;-0.364685;-0.677019;-0.00266195;-0.153505;0.148181;0.434453;0.23727;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.447796;0.887524;0.830092;0.745676;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;0.794068;-1;0;0;+1;0

-0.796895;-0.765093;-0.724211;-0.71162;0.0712685;-0.646382;-0.3125;-0.0594499;-0.792369;-0.364685;-0.677019;-0.00266195;-0.153505;0.40195;0.434453;0.23727;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.62413;0.878363;0.73546;0.830092;0.745676;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;0.775607;+1;0;0;+1;0

-0.719276;-0.801098;-0.757474;-0.82315;-0.00495722;0.284539;-0.646382;-0.416149;-0.0594499;-0.792369;-0.364685;-0.677019;-0.00266195;0.0335861;0.40195;0.434453;0.23727;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.426914;0.863548;0.727036;0.73546;0.830092;0.745676;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;0.748902;+1;0;0;+1;0

-0.576973;-0.69045;-0.726316;-0.80982;-0.0569062;0.53125;0.284539;-0.776398;-0.416149;-0.0594499;-0.792369;-0.364685;-0.677019;0.217768;0.0335861;0.40195;0.434453;0.23727;-0.341278;0.215601;0.369447;0.703142;0.12026;-0.137595;-0.332611;0.280607;0.497291;-0.176598;-0.358613;-0.0552546;-0.334778;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.00464038;0.880117;0.713415;0.727036;0.73546;0.830092;0.745676;0.720584;0.751053;0.734026;0.701765;0.799444;0.73313;0.770589;0.758401;0.714311;+1;0;0;+1;0

