-0.18025;-0.268057;-0.205474;-0.222839;-1;0.0707237;-0.0690789;0.148181;0.1748;0.0133096;-1;0;+1;0;0

-0.322553;-0.304062;-0.261053;-0.245057;-0.297773;-0.554276;0.0707237;-0.153505;0.148181;0.1748;-1;0;+1;0;0

-0.388961;-0.404171;-0.35579;-0.333926;0.0961565;-0.264803;-0.554276;-0.00266195;-0.153505;0.148181;-1;0;+1;0;0

-0.559293;-0.502086;-0.499368;-0.422795;0.602845;-0.661184;-0.264803;-0.677019;-0.00266195;-0.153505;+1;0;-1;0;0

-0.551531;-0.664545;-0.582316;-0.648078;0.396849;0.0180921;-0.661184;-0.364685;-0.677019;-0.00266195;-1;0;-1;0;0

-0.630444;-0.567508;-0.564211;-0.509887;-0.176694;-0.3125;0.0180921;-0.792369;-0.364685;-0.677019;-1;0;+1;0;0

-0.796895;-0.765093;-0.724211;-0.71162;0.0712685;-0.646382;-0.3125;-0.0594499;-0.792369;-0.364685;+1;0;-1;0;0

-0.719276;-0.801098;-0.757474;-0.82315;-0.00495722;0.284539;-0.646382;-0.416149;-0.0594499;-0.792369;+1;0;+1;0;0

-0.576973;-0.69045;-0.726316;-0.80982;-0.0569062;0.53125;0.284539;-0.776398;-0.416149;-0.0594499;+1;0;+1;0;0

-0.445451;-0.549945;-0.543158;-0.600533;0.195844;0.490132;0.53125;0.228039;-0.776398;-0.416149;-1;0;-1;0;0

-0.649849;-0.594292;-0.580632;-0.624972;0.187593;-0.791118;0.490132;0.494232;0.228039;-0.776398;+1;0;-1;0;0

-0.562311;-0.648738;-0.658526;-0.740502;0.210139;0.322368;-0.791118;0.449867;0.494232;0.228039;-1;0;+1;0;0

-0.751617;-0.667618;-0.687579;-0.614752;0.429478;-0.733553;0.322368;-0.932564;0.449867;0.494232;+1;0;-1;0;0

-0.661061;-0.729967;-0.74779;-0.71162;0.269897;0.333882;-0.733553;0.268855;-0.932564;0.449867;+1;0;+1;0;0

-0.39586;-0.463447;-0.481684;-0.556099;0.080436;1;0.333882;-0.870453;0.268855;-0.932564;-1;0;-1;0;0

-0.503665;-0.427442;-0.437895;-0.387691;-0.041695;-0.422697;1;0.281278;-0.870453;0.268855;-1;0;+1;0;0

-0.652005;-0.610977;-0.585684;-0.567207;0.102234;-0.577303;-0.422697;1;0.281278;-0.870453;+1;0;-1;0;0

-0.608883;-0.672887;-0.576842;-0.62675;-0.44289;0.152961;-0.577303;-0.535049;1;0.281278;-1;0;+1;0;0

-0.648124;-0.708452;-0.608421;-0.632082;1;-0.161184;0.152961;-0.701863;-0.535049;1;-1;0;-1;0;0

-0.740837;-0.835346;-0.732632;-0.763164;0.42683;-0.365132;-0.161184;0.0860692;-0.701863;-0.535049;-1;0;-1;0;0

-1;-0.945115;-1;-0.867141;0.526959;-1;-0.365132;-0.252884;0.0860692;-0.701863;+1;0;-1;0;0

-0.880983;-1;-0.913684;-1;-0.249525;0.442434;-1;-0.472937;-0.252884;0.0860692;-1;0;+1;0;0

