-0.33218;-0.434482;-0.333333;-0.379527;-0.539075;-0.0392157;-0.163399;0.24183;+1;0;0;0;+1

0.0830452;-0.148276;-0.152778;-0.269291;-0.38142;0.797386;-0.0392157;-0.163399;-1;0;0;0;-1

0.0657438;-0.113793;0.0555558;-0.0173226;-0.647453;-0.0196079;0.797386;-0.0392157;-1;0;0;0;-1

0.0346019;0.0793105;0.0624998;0.12126;-0.471573;-0.0457516;-0.0196079;0.797386;-1;0;0;0;-1

-0.00692024;-0.155172;-0.00347197;-0.0173226;-1;-0.0653595;-0.0457516;-0.0196079;+1;0;0;0;-1

0.0865055;-0.0931033;-0.0729167;-0.187402;-0.534102;0.189542;-0.0653595;-0.0457516;-1;0;0;0;-1

0.048443;-0.0448276;0.114584;0.0204723;-0.905279;-0.0588235;0.189542;-0.0653595;-1;0;0;0;-1

-0.0207614;-0.14138;-0.0312497;-0.00472452;-0.60729;-0.117647;-0.0588235;0.189542;+1;0;0;0;-1

0.155709;0.0344826;0.100694;0.0299213;-0.332953;0.346405;-0.117647;-0.0588235;+1;0;0;0;-1

0.245675;0.0172414;0.125;0.070866;-0.458058;0.183007;0.346405;-0.117647;-1;0;0;0;-1

0.186851;0.00344803;0.142361;0.0771653;-0.50919;-0.0980392;0.183007;0.346405;-1;0;0;0;-1

0.16263;-0.0379309;0.166667;0.0551182;-0.82124;-0.0326798;-0.0980392;0.183007;-1;0;0;0;-1

0.00692024;-0.0517243;0.0416666;-0.023622;-0.708531;-0.281046;-0.0326798;-0.0980392;+1;0;0;0;-1

0.0588239;-0.113793;0.0624998;-0.108661;-0.805894;0.111111;-0.281046;-0.0326798;-1;0;0;0;-1

0.0553636;-0.058621;0.0659721;-0.033071;-0.711957;0.00653594;0.111111;-0.281046;+1;0;0;0;-1

0.134948;-0.0275865;0.0798613;-0.0519685;-0.528249;0.163399;0.00653594;0.111111;-1;0;0;0;-1

0.100346;0.0172414;0.0798613;0.0110239;-0.19369;-0.0522876;0.163399;0.00653594;+1;0;0;0;-1

0.117647;0.0758621;0.0937498;-0.00157484;-0.368286;0.0457516;-0.0522876;0.163399;+1;0;0;0;-1

0.33218;0.141379;0.118055;0.00472452;-0.481637;0.418301;0.0457516;-0.0522876;+1;0;0;0;-1

0.584775;0.417241;0.361111;0.269291;-0.216746;0.490196;0.418301;0.0457516;-1;0;0;0;+1

0.515571;0.413793;0.506944;0.426772;-0.451396;-0.117647;0.490196;0.418301;-1;0;0;0;-1

0.508651;0.355172;0.451389;0.420472;-0.47576;-1.21742e-008;-0.117647;0.490196;-1;0;0;0;-1

