-0.161291;-0.253012;-0.318452;-0.203606;0.288146;-0.0479846;0.262956;-1;0.224568;0.301344;0.443378;0.143954;0.190019;-0.0403071;0.0364683;-1;0;0;-1;0

-0.346236;-0.309237;-0.300595;-0.229151;-0.0250953;-0.339731;-0.0479846;0.262956;-1;0.224568;0.301344;0.443378;0.143954;0.190019;-0.0403071;-1;0;0;-1;0

-0.473835;-0.574297;-0.495536;-0.517655;-0.239554;-0.18618;-0.339731;-0.0479846;0.262956;-1;0.224568;0.301344;0.443378;0.143954;0.190019;+1;0;0;-1;0

-0.25448;-0.367069;-0.288691;-0.305785;-0.353509;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;-1;0.224568;0.301344;0.443378;0.143954;-1;0;0;+1;0

-0.318996;-0.293172;-0.273809;-0.242675;-0.0492297;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;-1;0.224568;0.301344;0.443378;+1;0;0;-1;0

-0.161291;-0.277108;-0.169642;-0.218633;-0.423637;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;-1;0.224568;0.301344;+1;0;0;+1;0

-0.138352;-0.196787;-0.154762;-0.120961;-0.499307;0.216891;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;-1;0.224568;-1;0;0;+1;0

-0.225806;-0.293172;-0.180059;-0.21112;-0.631439;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;-1;-1;0;0;-1;0

-0.321864;-0.342972;-0.288691;-0.293764;-0.129604;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;0.262956;+1;0;0;-1;0

-0.30466;-0.437751;-0.415178;-0.376409;-0.255576;0.201535;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-0.0479846;-1;0;0;-1;0

-0.362007;-0.439357;-0.348214;-0.343351;-0.306333;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;-0.18618;-0.339731;-1;0;0;-1;0

-0.466667;-0.424899;-0.419643;-0.392938;-0.468396;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;-0.18618;+1;0;0;-1;0

-0.340502;-0.479518;-0.367559;-0.436514;-0.538948;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;0.742802;+1;0;0;+1;0

-0.201434;-0.346185;-0.284226;-0.346356;-0.411833;0.527831;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;0.577735;-0.0172745;+1;0;0;-1;0

-0.0250898;-0.13253;-0.139881;-0.21112;-0.0865541;0.627639;0.527831;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;0.577735;+1;0;0;+1;0

0.0609321;0.0361446;0.0848217;0.0157778;-0.290695;0.385797;0.627639;0.527831;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;0.216891;+1;0;0;-1;0

0.0867386;0.0425705;0.0907742;0.09692;-0.63592;0.224568;0.385797;0.627639;0.527831;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-0.0786948;+1;0;0;-1;0

0.16129;0.0795182;0.11756;0.126972;-0.510646;0.355086;0.224568;0.385797;0.627639;0.527831;0.493282;-0.12476;0.00191937;0.201535;-0.101727;-1;0;0;-1;0

0.0982078;0.0746985;0.145834;0.152517;-0.670342;-0.0134357;0.355086;0.224568;0.385797;0.627639;0.527831;0.493282;-0.12476;0.00191937;0.201535;-1;0;0;-1;0

0.0752688;0.0875502;0.142857;0.117957;-0.328626;0.0940499;-0.0134357;0.355086;0.224568;0.385797;0.627639;0.527831;0.493282;-0.12476;0.00191937;+1;0;0;-1;0

0.376344;0.363856;0.217262;0.149512;1;0.961612;0.0940499;-0.0134357;0.355086;0.224568;0.385797;0.627639;0.527831;0.493282;-0.12476;+1;0;0;+1;0

0.382079;0.413654;0.380952;0.421488;0.110517;0.170825;0.961612;0.0940499;-0.0134357;0.355086;0.224568;0.385797;0.627639;0.527831;0.493282;-1;0;0;-1;0

