-0.923034;-0.947013;-0.918322;-0.976895;-0.999238;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;0.698179;0.529055;0.766696;0.750217;0.655681;-1;0;0;+1;0

-0.955618;-0.949716;-0.924475;-0.932375;-0.999051;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;0.698179;0.529055;0.766696;0.750217;+1;0;0;+1;0

-0.893258;-0.919438;-0.883636;-0.913778;-0.998542;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;0.698179;0.529055;0.766696;-1;0;0;+1;0

-0.907303;-0.903217;-0.859021;-0.897999;-1;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;0.698179;0.529055;+1;0;0;+1;0

-0.904494;-0.908624;-0.865734;-0.904762;-0.999661;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;0.698179;-1;0;0;+1;0

-0.949438;-0.93674;-0.890909;-0.925049;-0.999726;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;0.831743;+1;0;0;+1;0

-0.912359;-0.937821;-0.915524;-0.92674;-0.999387;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0.941891;-1;0;0;+1;0

-0.97191;-0.962693;-0.927832;-0.945337;-0.999489;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;+1;0;0;+1;0

-0.926966;-0.946472;-0.907692;-0.941392;-0.999583;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;0.830876;-1;0;0;+1;0

-0.931461;-0.904298;-0.89035;-0.948718;-0.999038;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;0.842151;-1;0;0;+1;0

-0.934832;-0.930251;-0.876364;-0.905325;-0.999469;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;0.732003;+1;0;0;+1;0

-0.910112;-0.918897;-0.885874;-0.943646;-0.999591;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;0.880312;-1;0;0;+1;0

-0.960112;-0.938362;-0.913287;-0.92674;-0.999351;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;0.819601;+1;0;0;+1;0

-0.911236;-0.918897;-0.904336;-0.948154;-0.998545;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;0.784909;+1;0;0;+1;0

-0.897753;-0.896188;-0.845594;-0.891801;-0.999406;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;0.912402;+1;0;0;+1;0

-0.88764;-0.899432;-0.844476;-0.892928;-0.999353;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;0.769297;+1;0;0;+1;0

-0.84382;-0.871857;-0.820979;-0.876021;-0.999508;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;0.915872;+1;0;0;+1;0

-0.825843;-0.849148;-0.795245;-0.841082;-0.99954;0.847355;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;0.797918;+1;0;0;+1;0

-0.816292;-0.830765;-0.795804;-0.830938;-0.999353;0.834345;0.847355;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;0.823938;+1;0;0;+1;0

-0.787079;-0.815626;-0.751049;-0.797126;-0.999369;0.864701;0.834345;0.847355;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;0.750217;+1;0;0;+1;0

-0.780899;-0.806434;-0.75049;-0.781347;-0.999386;0.829141;0.864701;0.834345;0.847355;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;0.876843;-1;0;0;+1;0

-0.808989;-0.8113;-0.767832;-0.792054;-0.999458;0.776236;0.829141;0.864701;0.834345;0.847355;0.887251;0.835212;0.840416;0.895056;0.742411;0.857762;0.814397;0.812663;0.888985;0.727667;-1;0;0;+1;0

