0.89782;0.804362;0.968787;0.823542;-0.807269;-0.225806;-0.116129;-0.264516;-0.290323;-0.246452;-0.476129;-0.258064;-0.23871;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-0.615183;-0.852094;-0.485602;-0.485602;-0.0327225;-1;0;-1;0;0

0.684378;0.762503;0.789075;0.779538;-0.594295;-0.890323;-0.225806;-0.116129;-0.264516;-0.290323;-0.246452;-0.476129;-0.258064;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-0.615183;-0.852094;-0.485602;-0.485602;-1;0;-1;0;0

0.659401;0.639127;0.687397;0.639164;-0.531884;-0.354839;-0.890323;-0.225806;-0.116129;-0.264516;-0.290323;-0.246452;-0.476129;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-0.615183;-0.852094;-0.485602;-1;0;+1;0;0

0.557221;0.54219;0.61693;0.552475;-0.416796;-0.574194;-0.354839;-0.890323;-0.225806;-0.116129;-0.264516;-0.290323;-0.246452;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-0.615183;-0.852094;+1;0;+1;0;0

0.645776;0.571712;0.668953;0.542794;-0.573236;-0.032258;-0.574194;-0.354839;-0.890323;-0.225806;-0.116129;-0.264516;-0.290323;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-0.615183;-1;0;+1;0;0

0.57357;0.584049;0.673682;0.581958;-0.626524;-0.489032;-0.032258;-0.574194;-0.354839;-0.890323;-0.225806;-0.116129;-0.264516;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;0.265707;-1;0;-1;0;0

0.534968;0.498127;0.592812;0.476788;-0.588041;-0.393548;-0.489032;-0.032258;-0.574194;-0.354839;-0.890323;-0.225806;-0.116129;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;-0.0968586;-1;0;-1;0;0

0.468665;0.471249;0.558761;0.479428;-0.720523;-0.472258;-0.393548;-0.489032;-0.032258;-0.574194;-0.354839;-0.890323;-0.225806;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-0.409686;+1;0;-1;0;0

0.605359;0.510465;0.583826;0.508911;-0.702532;0.104516;-0.472258;-0.393548;-0.489032;-0.032258;-0.574194;-0.354839;-0.890323;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-0.634817;-1;0;-1;0;0

0.587647;0.54219;0.668006;0.555556;-0.752445;-0.334194;0.104516;-0.472258;-0.393548;-0.489032;-0.032258;-0.574194;-0.354839;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-0.363874;-1;0;-1;0;0

0.540418;0.454065;0.554977;0.471947;-0.520256;-0.418064;-0.334194;0.104516;-0.472258;-0.393548;-0.489032;-0.032258;-0.574194;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-0.769634;-1;0;-1;0;0

0.470481;0.480502;0.531331;0.515952;-0.580375;-0.482581;-0.418064;-0.334194;0.104516;-0.472258;-0.393548;-0.489032;-0.032258;-0.596859;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;-0.684555;-1;0;-1;0;0

0.338329;0.300727;0.373374;0.30033;-0.319069;-0.659355;-0.482581;-0.418064;-0.334194;0.104516;-0.472258;-0.393548;-0.489032;-0.0471204;-0.596859;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-0.793194;+1;0;-1;0;0

0.389191;0.32408;0.42776;0.340814;-0.591108;-0.139355;-0.659355;-0.482581;-0.418064;-0.334194;0.104516;-0.472258;-0.393548;-0.510471;-0.0471204;-0.596859;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-0.17801;-1;0;-1;0;0

0.137148;0.327165;0.219201;0.335093;-0.248311;-1;-0.139355;-0.659355;-0.482581;-0.418064;-0.334194;0.104516;-0.472258;-0.413613;-0.510471;-0.0471204;-0.596859;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;-1;-1;0;-1;0;0

0.137148;0.0707206;0.129345;0.0622663;-0.572401;-0.283871;-1;-0.139355;-0.659355;-0.482581;-0.418064;-0.334194;0.104516;-0.493455;-0.413613;-0.510471;-0.0471204;-0.596859;-0.374346;-0.917539;-0.243455;-0.132199;-0.282723;-0.308901;-0.264398;-0.497382;-0.276178;-0.256545;-0.0209424;-0.397906;-0.437173;-0.14267;-0.280105;-0.123037;-0.230366;0.0183246;-0.681937;-0.132199;-0.594241;-0.0628272;-0.311518;0.23822;0.356021;-0.465969;0.54712;+1;0;-1;0;0

