0.0344827;0.0846682;0.0897436;0.107066;-0.809406;-0.284722;0.246528;0.128472;-1;0;0;0;+1

-0.0344827;-0.0503433;-0.0299144;0.0406853;-0.710258;-0.0486111;-0.284722;0.246528;+1;0;0;0;-1

0.0300332;-0.0892449;0.0470084;-0.0299785;-0.804714;0.159722;-0.0486111;-0.284722;-1;0;0;0;+1

-0.0500559;-0.130435;-0.027778;-0.0535332;-0.849419;-0.0659722;0.159722;-0.0486111;-1;0;0;0;+1

-0.0700778;-0.0846682;-0.0192308;-0.117773;-0.847516;0.0277778;-0.0659722;0.159722;+1;0;0;0;+1

-0.0233594;-0.0961096;-0.0726496;-0.128479;-0.909572;0.131944;0.0277778;-0.0659722;+1;0;0;0;+1

0.19911;0.0343251;0.0918804;0.0406853;-0.824057;0.40625;0.131944;0.0277778;-1;0;0;0;-1

-0.00111237;0.0938217;0.0555556;0.19272;-0.766604;-0.253472;0.40625;0.131944;-1;0;0;0;+1

-0.0211347;-0.141876;-0.0085472;-0.0642397;-0.866903;0.0277778;-0.253472;0.40625;+1;0;0;0;+1

-0.0166852;-0.107552;-0.0363248;-0.021413;-0.953967;0.0659722;0.0277778;-0.253472;-1;0;0;0;+1

-0.0789768;-0.0846682;-0.027778;-0.0171306;-0.921346;-0.0381945;0.0659722;0.0277778;+1;0;0;0;+1

0.154616;-0.0160185;-0.0192308;-0.117773;-0.579285;0.423611;-0.0381945;0.0659722;+1;0;0;0;+1

0.261402;0.189932;0.136752;0.0578159;-0.689056;0.225694;0.423611;-0.0381945;-1;0;0;0;-1

0.159065;0.212815;0.200855;0.299786;-0.584641;-0.100694;0.225694;0.423611;-1;0;0;0;+1

0.0745273;0.0663615;0.128205;0.1606;-0.616687;-0.0729167;-0.100694;0.225694;+1;0;0;0;+1

0.132369;0.0183068;0.119658;0.0899358;-0.681487;0.149306;-0.0729167;-0.100694;+1;0;0;0;+1

0.19911;0.0640732;0.17735;0.107066;-0.357663;0.163194;0.149306;-0.0729167;+1;0;0;0;+1

0.221357;0.167048;0.252137;0.278373;-0.634126;0.09375;0.163194;0.149306;+1;0;0;0;+1

0.410456;0.290618;0.292735;0.201285;-0.813965;0.354167;0.09375;0.163194;-1;0;0;0;+1

0.343715;0.292906;0.358974;0.316917;-0.755538;-0.0451389;0.354167;0.09375;-1;0;0;0;+1

0.288098;0.267735;0.309829;0.364026;-0.635189;-0.0277778;-0.0451389;0.354167;+1;0;0;0;-1

0.439377;0.338673;0.376068;0.321199;-0.657187;0.295139;-0.0277778;-0.0451389;-1;0;0;0;-1

