0.816949;0.647841;0.569537;0.437086;-0.760185;-0.109244;-0.428571;-0.579832;-0.369748;-0.756303;-1;0;-1;0;0

0.437288;0.667774;0.602649;0.807947;-0.62478;-0.87395;-0.109244;-0.428571;-0.579832;-0.369748;-1;0;+1;0;0

0.105085;0.255814;0.278145;0.357616;-0.659622;-0.815126;-0.87395;-0.109244;-0.428571;-0.579832;+1;0;-1;0;0

0.227119;0.109635;0.112583;0.152318;-0.603105;-0.252101;-0.815126;-0.87395;-0.109244;-0.428571;+1;0;-1;0;0

0.518644;0.328904;0.284768;0.238411;-0.380073;-0.0420168;-0.252101;-0.815126;-0.87395;-0.109244;-1;0;+1;0;0

0.498305;0.415282;0.569537;0.549669;-0.193488;-0.428571;-0.0420168;-0.252101;-0.815126;-0.87395;-1;0;+1;0;0

0.362712;0.355482;0.443708;0.450331;-0.363097;-0.571429;-0.428571;-0.0420168;-0.252101;-0.815126;+1;0;+1;0;0

0.477966;0.355482;0.463576;0.284768;-0.55293;-0.260504;-0.571429;-0.428571;-0.0420168;-0.252101;-1;0;+1;0;0

0.477966;0.335548;0.536424;0.430464;-0.916278;-0.403361;-0.260504;-0.571429;-0.428571;-0.0420168;+1;0;-1;0;0

0.566102;0.368771;0.476821;0.317881;-0.802007;-0.294118;-0.403361;-0.260504;-0.571429;-0.428571;-1;0;-1;0;0

0.566102;0.435216;0.629139;0.562914;-0.853767;-0.403361;-0.294118;-0.403361;-0.260504;-0.571429;+1;0;+1;0;0

0.749153;0.554817;0.701987;0.549669;-0.528026;-0.176471;-0.403361;-0.294118;-0.403361;-0.260504;-1;0;-1;0;0

0.376271;0.368771;0.390728;0.278146;0.786113;-0.865546;-0.176471;-0.403361;-0.294118;-0.403361;+1;0;-1;0;0

0.477966;0.295681;0.490066;0.324504;-0.0908177;-0.277311;-0.865546;-0.176471;-0.403361;-0.294118;+1;0;-1;0;0

0.498305;0.32226;0.509934;0.417219;-0.608094;-0.378151;-0.277311;-0.865546;-0.176471;-0.403361;-1;0;-1;0;0

0.484746;0.388704;0.615894;0.490066;-0.432588;-0.420168;-0.378151;-0.277311;-0.865546;-0.176471;+1;0;+1;0;0

0.498305;0.335548;0.582781;0.470199;-0.662252;-0.386555;-0.420168;-0.378151;-0.277311;-0.865546;+1;0;+1;0;0

0.701695;0.514951;0.649007;0.450331;-0.0850558;-0.15126;-0.386555;-0.420168;-0.378151;-0.277311;+1;0;-1;0;0

0.762712;0.634551;0.81457;0.642384;-0.364431;-0.327731;-0.15126;-0.386555;-0.420168;-0.378151;+1;0;+1;0;0

0.972881;0.767442;0.827814;0.682119;-0.517817;-0.142857;-0.327731;-0.15126;-0.386555;-0.420168;+1;0;+1;0;0

1;0.85382;0.940397;0.874172;-0.0787525;-0.369748;-0.142857;-0.327731;-0.15126;-0.386555;-1;0;+1;0;0

0.844068;1;1;1;0.0687948;-0.596639;-0.369748;-0.142857;-0.327731;-0.15126;-1;0;+1;0;0

