-0.708861;-0.744;-0.856522;-0.714286;-0.278825;0.333333;0.265574;0.698361;0.422951;0.278689;0.488525;0.370492;0.422951;-0.0098361;0.606557;-1;0;+1;0;0

-0.729957;-0.772;-0.795652;-0.734694;-0.579758;0.388889;0.259016;0.265574;0.698361;0.422951;0.278689;0.488525;0.370492;0.422951;-0.0098361;-1;0;+1;0;0

-0.835442;-0.828;-0.821739;-0.836735;-0.754793;0.25;0.311475;0.259016;0.265574;0.698361;0.422951;0.278689;0.488525;0.370492;0.422951;+1;0;+1;0;0

-0.772152;-0.848;-0.826087;-0.893877;-0.548958;0.527778;0.180328;0.311475;0.259016;0.265574;0.698361;0.422951;0.278689;0.488525;0.370492;+1;0;+1;0;0

-0.729957;-0.796;-0.778261;-0.87347;-0.630165;0.493056;0.442623;0.180328;0.311475;0.259016;0.265574;0.698361;0.422951;0.278689;0.488525;+1;0;+1;0;0

-0.687764;-0.744;-0.673913;-0.669388;-0.551101;0.493056;0.409836;0.442623;0.180328;0.311475;0.259016;0.265574;0.698361;0.422951;0.278689;+1;0;+1;0;0

-0.628691;-0.668;-0.647826;-0.710204;-0.705259;0.520833;0.409836;0.409836;0.442623;0.180328;0.311475;0.259016;0.265574;0.698361;0.422951;+1;0;+1;0;0

-0.49789;-0.524001;-0.634783;-0.730612;-0.46799;0.638889;0.436066;0.409836;0.409836;0.442623;0.180328;0.311475;0.259016;0.265574;0.698361;-1;0;+1;0;0

-0.518987;-0.544;-0.56087;-0.522449;-0.504664;0.388889;0.547541;0.436066;0.409836;0.409836;0.442623;0.180328;0.311475;0.259016;0.265574;+1;0;+1;0;0

-0.434599;-0.528;-0.552174;-0.661224;-0.709466;0.5625;0.311475;0.547541;0.436066;0.409836;0.409836;0.442623;0.180328;0.311475;0.259016;-1;0;-1;0;0

-0.518987;-0.512;-0.513043;-0.469388;-0.729073;0.284722;0.47541;0.311475;0.547541;0.436066;0.409836;0.409836;0.442623;0.180328;0.311475;+1;0;+1;0;0

-0.42616;-0.528;-0.504347;-0.510204;-0.476245;0.576389;0.213115;0.47541;0.311475;0.547541;0.436066;0.409836;0.409836;0.442623;0.180328;+1;0;-1;0;0

-0.367089;-0.428;-0.469565;-0.55102;-0.535225;0.520833;0.488525;0.213115;0.47541;0.311475;0.547541;0.436066;0.409836;0.409836;0.442623;-1;0;+1;0;0

-0.481012;-0.428;-0.543478;-0.363265;-0.209049;0.236111;0.436066;0.488525;0.213115;0.47541;0.311475;0.547541;0.436066;0.409836;0.409836;-1;0;-1;0;0

-0.544304;-0.552;-0.513043;-0.546939;-0.14483;0.319444;0.167213;0.436066;0.488525;0.213115;0.47541;0.311475;0.547541;0.436066;0.409836;+1;0;+1;0;0

-0.49789;-0.552;-0.508695;-0.55102;-0.487041;0.5;0.245902;0.167213;0.436066;0.488525;0.213115;0.47541;0.311475;0.547541;0.436066;-1;0;+1;0;0

-0.561181;-0.572;-0.617391;-0.493878;-0.219766;0.319444;0.416393;0.245902;0.167213;0.436066;0.488525;0.213115;0.47541;0.311475;0.547541;-1;0;+1;0;0

-0.704641;-0.592;-0.713044;-0.563265;-0.742409;0.1875;0.245902;0.416393;0.245902;0.167213;0.436066;0.488525;0.213115;0.47541;0.311475;-1;0;+1;0;0

-0.776371;-0.828;-0.765217;-0.836735;-0.280095;0.305556;0.121311;0.245902;0.416393;0.245902;0.167213;0.436066;0.488525;0.213115;0.47541;+1;0;+1;0;0

-0.772152;-0.844;-0.743478;-0.795918;-0.855448;0.430556;0.232787;0.121311;0.245902;0.416393;0.245902;0.167213;0.436066;0.488525;0.213115;-1;0;+1;0;0

-0.814346;-0.86;-0.826087;-0.791837;-0.616194;0.354167;0.35082;0.232787;0.121311;0.245902;0.416393;0.245902;0.167213;0.436066;0.488525;+1;0;+1;0;0

-0.64557;-0.748;-0.869565;-0.87347;0.0835483;0.701389;0.278689;0.35082;0.232787;0.121311;0.245902;0.416393;0.245902;0.167213;0.436066;-1;0;+1;0;0

