0.233515;0.160205;0.300257;0.151469;-0.558064;-0.0179212;0.046595;-0.426523;-1;0;0;0;+1

0.0705976;0.174835;0.230111;0.2983;-0.705877;-0.641577;-0.0179212;0.046595;+1;0;0;0;+1

0.19938;0.0841258;0.216424;0.126739;-0.808627;0.0322581;-0.641577;-0.0179212;+1;0;0;0;+1

0.273856;0.182151;0.384089;0.287481;-0.693626;-0.09319;0.0322581;-0.641577;-1;0;0;0;-1

0.25834;0.174835;0.375534;0.289026;-0.877112;-0.301075;-0.09319;0.0322581;+1;0;0;0;+1

0.427463;0.362107;0.397776;0.258114;-0.510749;0.125448;-0.301075;-0.09319;+1;0;0;0;+1

0.489527;0.470373;0.625321;0.472952;-0.727187;-0.121864;0.125448;-0.301075;-1;0;0;0;-1

0.419706;0.395757;0.597947;0.51932;-0.987749;-0.426523;-0.121864;0.125448;-1;0;0;0;+1

0.329713;0.350402;0.515826;0.477589;-0.755633;-0.473118;-0.426523;-0.121864;+1;0;0;0;+1

0.432118;0.346013;0.490162;0.327666;-0.834632;-0.0286738;-0.473118;-0.426523;+1;0;0;0;+1

0.582622;0.445501;0.615056;0.435858;-0.848338;0.0824373;-0.0286738;-0.473118;+1;0;0;0;-1

0.705198;0.591807;0.804962;0.627512;-0.7316;0.0179212;0.0824373;-0.0286738;+1;0;0;0;-1

0.737781;0.641551;0.847733;0.752705;-0.742349;-0.189964;0.0179212;0.0824373;-1;0;0;0;-1

0.683476;0.628383;0.854576;0.77898;-0.785345;-0.390681;-0.189964;0.0179212;-1;0;0;0;-1

0.574865;0.534748;0.726261;0.692427;-0.397062;-0.516129;-0.390681;-0.189964;-1;0;0;0;-1

0.557797;0.489393;0.709153;0.593509;-0.683017;-0.30466;-0.516129;-0.390681;-1;0;0;0;-1

0.495733;0.436722;0.698888;0.54405;-0.861857;-0.408602;-0.30466;-0.516129;-1;0;0;0;-1

0.441428;0.41624;0.639008;0.522411;-0.844208;-0.390681;-0.408602;-0.30466;+1;0;0;0;-1

0.49263;0.410387;0.637297;0.465224;-0.893729;-0.146953;-0.390681;-0.408602;+1;0;0;0;-1

0.643134;0.553768;0.729683;0.553323;-0.86932;0.0824373;-0.146953;-0.390681;-1;0;0;0;-1

0.598138;0.534748;0.794696;0.683153;-0.784172;-0.369176;0.0824373;-0.146953;-1;0;0;0;-1

0.483321;0.48354;0.657827;0.604328;-0.49601;-0.530466;-0.369176;0.0824373;-1;0;0;0;-1

