19.3;-0.290598;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.285106;-0.293617;-0.455319;0.225532;-0.455319;-0.0588235;-0.149321;0.466063;-0.674208;-0.737557;-0.0859729;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.23913;-0.630435;0.456522;0.0217391;0.184783;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;0.0392157;-0.745098;0.215686;-0.372549;-0.176471;1;-0.0280374;-0.728972;-0.35514;0.0186916;-0.542056;-0.495327;0.345794;-0.214953;1;0.990698;1;-0.616071;-0.232143;-0.178571;0.553571;1;0.321429;-0.107143;0.366071;+1;0;+1;+1;-1

19.4;-0.034188;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.285106;-0.293617;-0.455319;0.225532;-0.420814;-0.0588235;-0.149321;0.466063;-0.674208;-0.737557;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.23913;-0.630435;0.456522;0.0217391;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;0.0392157;-0.745098;0.215686;-0.372549;-0.214953;1;-0.0280374;-0.728972;-0.35514;0.0186916;-0.542056;-0.495327;0.345794;-0.218605;1;0.910714;1;-0.616071;-0.232143;-0.178571;0.553571;1;0.321429;-0.107143;-1;0;-1;-1;-1

19.14;-0.34188;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.285106;-0.293617;-0.455319;0.303167;-0.420814;-0.0588235;-0.149321;0.466063;-0.674208;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.23913;-0.630435;0.456522;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;0.0392157;-0.745098;0.215686;-0.401869;-0.214953;1;-0.0280374;-0.728972;-0.35514;0.0186916;-0.542056;-0.495327;0.339535;-0.218605;0.919643;0.910714;1;-0.616071;-0.232143;-0.178571;0.553571;1;0.321429;+1;0;+1;-1;-1

19.2;-0.0683761;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.285106;-0.293617;-0.420814;0.303167;-0.420814;-0.0588235;-0.149321;0.466063;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.23913;-0.630435;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;0.0392157;-0.745098;0.158878;-0.401869;-0.214953;1;-0.0280374;-0.728972;-0.35514;0.0186916;-0.542056;-0.497674;0.339535;-0.25;0.919643;0.910714;1;-0.616071;-0.232143;-0.178571;0.553571;1;+1;0;+1;+1;-1

19.6;0.222222;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.285106;-0.248869;-0.420814;0.303167;-0.420814;-0.0588235;-0.149321;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.23913;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;0.0392157;-0.757009;0.158878;-0.401869;-0.214953;1;-0.0280374;-0.728972;-0.35514;0.0186916;-0.544186;-0.497674;0.285714;-0.25;0.919643;0.910714;1;-0.616071;-0.232143;-0.178571;0.553571;-1;0;-1;-1;-1

19.6;-0.119658;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.114894;-0.239819;-0.248869;-0.420814;0.303167;-0.420814;-0.0588235;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;0.0760869;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.558824;-0.00934582;-0.757009;0.158878;-0.401869;-0.214953;1;-0.0280374;-0.728972;-0.35514;0.0139535;-0.544186;-0.517857;0.285714;-0.25;0.919643;0.910714;1;-0.616071;-0.232143;-0.178571;+1;0;+1;+1;-1

19.8;0.0512821;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.404255;0.18552;-0.239819;-0.248869;-0.420814;0.303167;-0.420814;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.195652;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.127451;-0.579439;-0.00934582;-0.757009;0.158878;-0.401869;-0.214953;1;-0.0280374;-0.728972;-0.35814;0.0139535;-0.5625;-0.517857;0.285714;-0.25;0.919643;0.910714;1;-0.616071;-0.232143;+1;0;+1;+1;-1

19.91;-0.025641;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.293617;-0.366516;0.18552;-0.239819;-0.248869;-0.420814;0.303167;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.23913;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.176471;-0.168224;-0.579439;-0.00934582;-0.757009;0.158878;-0.401869;-0.214953;1;-0.0280374;-0.730233;-0.35814;-0.0267858;-0.5625;-0.517857;0.285714;-0.25;0.919643;0.910714;1;-0.616071;-1;0;-1;-1;-1

19.2;-0.726496;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.0723404;0.375566;-0.366516;0.18552;-0.239819;-0.248869;-0.420814;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.565217;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.27451;-0.214953;-0.168224;-0.579439;-0.00934582;-0.757009;0.158878;-0.401869;-0.214953;1;-0.0325582;-0.730233;-0.383929;-0.0267858;-0.5625;-0.517857;0.285714;-0.25;0.919643;0.910714;1;-1;0;-1;-1;-1

18.5;-0.717949;-0.719149;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.0723404;0.140271;0.375566;-0.366516;0.18552;-0.239819;-0.248869;-0.304348;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.195652;0.411765;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.392157;-0.308411;-0.214953;-0.168224;-0.579439;-0.00934582;-0.757009;0.158878;-0.401869;-0.214953;0.990698;-0.0325582;-0.741071;-0.383929;-0.0267858;-0.5625;-0.517857;0.285714;-0.25;0.919643;0.910714;+1;0;+1;+1;-1

19;0.307692;-0.710638;-0.719149;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0212766;0.140271;0.140271;0.375566;-0.366516;0.18552;-0.239819;-0.0978261;-0.304348;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.76087;-0.27451;0.411765;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.431373;-0.420561;-0.308411;-0.214953;-0.168224;-0.579439;-0.00934582;-0.757009;0.158878;-0.401869;-0.218605;0.990698;-0.0714286;-0.741071;-0.383929;-0.0267858;-0.5625;-0.517857;0.285714;-0.25;0.919643;-1;0;-1;-1;-1

19;-0.119658;0.310638;-0.710638;-0.719149;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.114894;0.0859729;0.140271;0.140271;0.375566;-0.366516;0.18552;-0.0869566;-0.0978261;-0.304348;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.282609;0.588235;-0.27451;0.411765;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;0.0196078;0.364486;-0.420561;-0.308411;-0.214953;-0.168224;-0.579439;-0.00934582;-0.757009;0.158878;-0.404651;-0.218605;0.910714;-0.0714286;-0.741071;-0.383929;-0.0267858;-0.5625;-0.517857;0.285714;-0.25;-1;0;-1;-1;-1

18.71;-0.367521;-0.114894;0.310638;-0.710638;-0.719149;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.012766;-0.0588235;0.0859729;0.140271;0.140271;0.375566;-0.366516;0.423913;-0.0869566;-0.0978261;-0.304348;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.195652;-0.352941;0.588235;-0.27451;0.411765;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.362745;-0.0280374;0.364486;-0.420561;-0.308411;-0.214953;-0.168224;-0.579439;-0.00934582;-0.757009;0.153488;-0.404651;-0.25;0.910714;-0.0714286;-0.741071;-0.383929;-0.0267858;-0.5625;-0.517857;0.285714;+1;0;+1;+1;-1

18.9;0.0427351;-0.361702;-0.114894;0.310638;-0.710638;-0.719149;-0.0212766;0.0553192;-0.114894;0.225532;-0.0638298;-0.33617;-0.0297872;-0.285106;-1;0.0468085;0.0769231;-0.0588235;0.0859729;0.140271;0.140271;0.375566;-0.23913;0.423913;-0.0869566;-0.0978261;-0.304348;0.565217;-0.304348;0.130435;0.0217391;0.76087;-0.608696;-0.684783;0.0978261;0.48913;-0.141304;-0.27451;-0.352941;0.588235;-0.27451;0.411765;0.117647;-0.27451;-0.0294118;0.117647;-0.666667;0.313726;-0.0784314;0.0686274;1;-0.470588;0.264706;-0.22549;0.362745;0.352941;0.313726;-0.117647;-0.0196079;0.352941;0.299065;-0.0280374;0.364486;-0.420561;-0.308411;-0.214953;-0.168224;-0.579439;-0.00934582;-0.75814;0.153488;-0.428571;-0.25;0.910714;-0.0714286;-0.741071;-0.383929;-0.0267858;-0.5625;-0.517857;+1;0;+1;+1;-1

