27;-1;0.929825;0.263158;-1;0;0;0;0

26.2;-0.473684;-1;0.929825;+1;0;0;0;0

26.4;0.22807;-0.473684;-1;-1;0;0;0;0

25.99;-0.2;0.22807;-0.473684;+1;0;0;0;0

27;0.796491;-0.2;0.22807;+1;0;0;0;0

27.01;0.0947368;0.796491;-0.2;-1;0;0;0;0

27;0.0807018;0.0947368;0.796491;-1;0;0;0;0

25.5;-0.964912;0.0807018;0.0947368;-1;0;0;0;0

24.8;-0.403509;-0.964912;0.0807018;-1;0;0;0;0

24.21;-0.326316;-0.403509;-0.964912;+1;0;0;0;0

24.5;0.291228;-0.326316;-0.403509;+1;0;0;0;0

25.15;0.54386;0.291228;-0.326316;-1;0;0;0;0

24.13;-0.62807;0.54386;0.291228;-1;0;0;0;0

23;-0.705263;-0.62807;0.54386;+1;0;0;0;0

23.02;0.101754;-0.705263;-0.62807;+1;0;0;0;0

23.8;0.635088;0.101754;-0.705263;-1;0;0;0;0

23.75;0.0526316;0.635088;0.101754;+1;0;0;0;0

23.95;0.22807;0.0526316;0.635088;-1;0;0;0;0

23.66;-0.115789;0.22807;0.0526316;-1;0;0;0;0

23.3;-0.164912;-0.115789;0.22807;-1;0;0;0;0

22.6;-0.403509;-0.164912;-0.115789;-1;0;0;0;0

22.25;-0.157895;-0.403509;-0.164912;-1;0;0;0;0

21.65;-0.333333;-0.157895;-0.403509;-1;0;0;0;0

21.5;-0.0175439;-0.333333;-0.157895;+1;0;0;0;0

21.65;0.192982;-0.0175439;-0.333333;+1;0;0;0;0

22.4;0.614035;0.192982;-0.0175439;+1;0;0;0;0

22.6;0.22807;0.614035;0.192982;-1;0;0;0;0

21.72;-0.529825;0.22807;0.614035;+1;0;0;0;0

22.01;0.291228;-0.529825;0.22807;+1;0;0;0;0

22.5;0.431579;0.291228;-0.529825;+1;0;0;0;0

23.8;1;0.431579;0.291228;+1;0;0;0;0

24.89;0.852632;1;0.431579;-1;0;0;0;0

24;-0.536842;0.852632;1;-1;0;0;0;0

23.5;-0.263158;-0.536842;0.852632;-1;0;0;0;0

23.5;0.0877193;-0.263158;-0.536842;-1;0;0;0;0

22.6;-0.54386;0.0877193;-0.263158;+1;0;0;0;0

22.95;0.333333;-0.54386;0.0877193;+1;0;0;0;0

23;0.122807;0.333333;-0.54386;+1;0;0;0;0

23.31;0.305263;0.122807;0.333333;+1;0;0;0;0

24;0.57193;0.305263;0.122807;-1;0;0;0;0

23.5;-0.263158;0.57193;0.305263;-1;0;0;0;0

22.61;-0.536842;-0.263158;0.57193;-1;0;0;0;0

22.3;-0.129825;-0.536842;-0.263158;-1;0;0;0;0

21.9;-0.192982;-0.129825;-0.536842;-1;0;0;0;0

21.19;-0.410526;-0.192982;-0.129825;-1;0;0;0;0

20.75;-0.221053;-0.410526;-0.192982;+1;0;0;0;0

21.77;0.803509;-0.221053;-0.410526;-1;0;0;0;0

21.7;0.0385965;0.803509;-0.221053;+1;0;0;0;0

21.85;0.192982;0.0385965;0.803509;+1;0;0;0;0

22.18;0.319298;0.192982;0.0385965;-1;0;0;0;0

