34.3;0.887814;0.676338;0.6196;0.766602;0.72147;0.631206;0.779497;0.754997;0.926499;0.684075;-1;0;0;0;0

34;0.66989;0.887814;0.676338;0.6196;0.766602;0.72147;0.631206;0.779497;0.754997;0.926499;+1;0;0;0;0

34.05;0.715023;0.66989;0.887814;0.676338;0.6196;0.766602;0.72147;0.631206;0.779497;0.754997;+1;0;0;0;0

34.9;0.818182;0.715023;0.66989;0.887814;0.676338;0.6196;0.766602;0.72147;0.631206;0.779497;+1;0;0;0;0

35.05;0.727917;0.818182;0.715023;0.66989;0.887814;0.676338;0.6196;0.766602;0.72147;0.631206;+1;0;0;0;0

35.55;0.77305;0.727917;0.818182;0.715023;0.66989;0.887814;0.676338;0.6196;0.766602;0.72147;-1;0;0;0;0

35.01;0.638943;0.77305;0.727917;0.818182;0.715023;0.66989;0.887814;0.676338;0.6196;0.766602;-1;0;0;0;0

34.5;0.642811;0.638943;0.77305;0.727917;0.818182;0.715023;0.66989;0.887814;0.676338;0.6196;-1;0;0;0;0

33.8;0.618311;0.642811;0.638943;0.77305;0.727917;0.818182;0.715023;0.66989;0.887814;0.676338;-1;0;0;0;0

32.4;0.528046;0.618311;0.642811;0.638943;0.77305;0.727917;0.818182;0.715023;0.66989;0.887814;+1;0;0;0;0

32.5;0.72147;0.528046;0.618311;0.642811;0.638943;0.77305;0.727917;0.818182;0.715023;0.66989;-1;0;0;0;0

31.8;0.618311;0.72147;0.528046;0.618311;0.642811;0.638943;0.77305;0.727917;0.818182;0.715023;-1;0;0;0;0

30.98;0.602837;0.618311;0.72147;0.528046;0.618311;0.642811;0.638943;0.77305;0.727917;0.818182;+1;0;0;0;0

31.3;0.749839;0.602837;0.618311;0.72147;0.528046;0.618311;0.642811;0.638943;0.77305;0.727917;-1;0;0;0;0

29.71;0.503546;0.749839;0.602837;0.618311;0.72147;0.528046;0.618311;0.642811;0.638943;0.77305;+1;0;0;0;0

30.2;0.77176;0.503546;0.749839;0.602837;0.618311;0.72147;0.528046;0.618311;0.642811;0.638943;-1;0;0;0;0

