127;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;-0.387471;0.438515;-0.675174;-0.257541;-0.443155;+1;0;0;0;0

128.5;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;-0.387471;0.438515;-0.675174;-0.257541;+1;0;0;0;0

128.6;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;-0.387471;0.438515;-0.675174;+1;0;0;0;0

130;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;-0.387471;0.438515;-1;0;0;0;0

127.6;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;-0.387471;-1;0;0;0;0

125;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-0.406032;+1;0;0;0;0

127.8;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;0.0208817;-1;0;0;0;0

121;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;-0.166589;+1;0;0;0;0

123.49;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-0.153596;+1;0;0;0;0

127;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-0.0812065;-1;0;0;0;0

122;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;0.0208817;-1;0;0;0;0

118.4;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;0.299304;-1;0;0;0;0

117;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;0.0774942;-1;0;0;0;0

116;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-0.128538;-1;0;0;0;0

107;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-0.350348;-1;0;0;0;0

107;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;0.0199536;-1;0;0;0;0

103;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;0.0218097;+1;0;0;0;0

106.89;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;-0.359629;+1;0;0;0;0

115;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-0.155452;+1;0;0;0;0

119.99;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;-0.163805;-1;0;0;0;0

113;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;-0.165661;+1;0;0;0;0

118;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;-0.00696056;+1;0;0;0;0

119.8;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;0.234339;+1;0;0;0;0

125;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-0.534107;-1;0;0;0;0

119.97;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-0.194432;-1;0;0;0;0

118.1;-0.338283;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-0.322506;-1;0;0;0;0

114;-0.545244;-0.338283;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;0.0190255;-1;0;0;0;0

110;-0.535963;-0.545244;-0.338283;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-0.442227;-1;0;0;0;0

110;-0.164733;-0.535963;-0.545244;-0.338283;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-0.0709977;-1;0;0;0;0

106;-0.535963;-0.164733;-0.535963;-0.545244;-0.338283;-0.631555;0.317865;0.00232017;0.299304;-0.813457;0.298376;0.587935;0.196288;-0.535963;-0.164733;-1;-0.257541;-0.294664;-0.49884;-0.62877;0.161021;0.0663573;-0.795824;0.0951276;-0.406032;-0.387471;-0.0348028;-0.155452;-0.025522;0.531322;0.2529;-0.0719258;-0.164733;-0.164733;-0.162877;-0.166589;-0.535035;-0.184223;-0.0524362;-0.258469;-1;0;0;0;0

