49.3;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.414634;0.724739;0.254355;0.0801394;0.585366;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0350585;0.385643;-0.529215;0.33222;-0.469115;-1;-0.12945;0.705502;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0290698;0.523256;0.0843023;-0.840116;-0.726744;-1;-0.193084;-1;0;0;0;0

49;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.414634;0.724739;0.254355;0.0801394;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0350585;0.385643;-0.529215;0.33222;-0.423948;-1;-0.12945;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0290698;0.523256;0.0843023;-0.840116;-0.711816;-1;-1;0;0;0;0

49;0.010453;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.414634;0.724739;0.254355;0.118531;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0350585;0.385643;-0.529215;0.352751;-0.423948;-1;-0.218023;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0290698;0.523256;0.0843023;-0.824207;-0.711816;+1;0;0;0;0

50;0.358885;0.010453;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.414634;0.724739;0.285476;0.118531;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0350585;0.385643;-0.482201;0.352751;-0.423948;-1;-0.218023;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0290698;0.523256;0.092219;-0.824207;-1;0;0;0;0

49.6;-0.12892;0.358885;0.010453;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.414634;0.736227;0.285476;0.118531;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0350585;0.404531;-0.482201;0.352751;-0.482558;-1;-0.218023;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0290698;0.527378;0.092219;+1;0;0;0;0

51;0.498258;-0.12892;0.358885;0.010453;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.163763;0.439065;0.736227;0.285476;0.118531;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.235392;0.0647249;0.404531;-0.482201;0.215116;-0.482558;-1;-0.218023;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.232558;-0.0201729;0.527378;-1;0;0;0;0

50.31;-0.229965;0.498258;-0.12892;0.358885;0.010453;-0.0940766;0.777004;0.132404;-0.522648;-0.167247;0.198606;-0.390244;0.432056;0.425087;-0.341463;0.501742;-0.0243902;0.0801394;-0.512195;-0.202091;-0.473868;-0.202091;-0.115192;0.439065;0.736227;0.285476;0.118531;0.602671;-1;-0.145242;0.245409;-0.445743;0.585977;-0.499165;0.368948;-0.248748;0.345576;0.0918197;0.2589;0.0647249;0.404531;-0.534884;0.215116;-0.482558;-1;-0.218023;0.531977;1;0.80814;0.334302;-0.290698;-0.104651;0.0436046;-0.363372;0.0930232;-0.0639535;-0.0843023;-0.232558;0.239193;-0.0201729;-1;0;0;0;0

