14.82;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;0.111111;+1;0;0;0;0

14.94;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;+1;0;0;0;0

15.29;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-1;0;0;0;0

14.7;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;+1;0;0;0;0

15.4;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;+1;0;0;0;0

15.55;0.277778;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-1;0;0;0;0

15.1;-0.388889;0.277778;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-1;0;0;0;0

14.59;-0.455556;-0.388889;0.277778;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-1;0;0;0;0

14.51;0.0222222;-0.455556;-0.388889;0.277778;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;+1;0;0;0;0

15;0.655556;0.0222222;-0.455556;-0.388889;0.277778;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;+1;0;0;0;0

