76;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;0.0989989;0.276974;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.631799;0.0306834;-0.251046;-0.352859;-0.76569;-0.126502;-0.70318;-0.180212;-0.745583;+1;0;+1;+1;-1

76.5;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;0.0989989;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.631799;0.0306834;-0.251046;-0.352859;-0.789399;-0.126502;-0.70318;-0.180212;+1;0;+1;+1;-1

81;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.631799;0.0306834;-0.251046;-0.371025;-0.789399;-0.126502;-0.70318;-1;0;-1;+1;-1

81;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.631799;0.0306834;-0.267845;-0.371025;-0.789399;-0.126502;+1;0;+1;+1;-1

82.8;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.631799;0.0176678;-0.267845;-0.371025;-0.789399;-1;0;-1;+1;-1

82.8;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.443515;-0.65371;0.0176678;-0.267845;-0.371025;-1;0;-1;+1;-1

81.46;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0641562;-0.462898;-0.65371;0.0176678;-0.267845;-1;0;-1;+1;-1

78.9;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.298466;-0.0784452;-0.462898;-0.65371;0.0176678;-1;0;-1;+1;-1

78.8;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.0962344;-0.315901;-0.0784452;-0.462898;-0.65371;-1;0;-1;+1;-1

76.5;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;-0.220363;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.408647;-0.110954;-0.315901;-0.0784452;-0.462898;-1;0;+1;+1;-1

76.11;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.65272;-0.220363;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.337517;-0.427562;-0.110954;-0.315901;-0.0784452;-1;0;-1;+1;-1

72.3;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;-0.304045;-0.65272;-0.220363;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.0962344;-0.355477;-0.427562;-0.110954;-0.315901;-1;0;-1;+1;-1

68.47;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;0.253835;-0.304045;-0.65272;-0.220363;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.443515;-0.110954;-0.355477;-0.427562;-0.110954;+1;0;+1;+1;-1

70.49;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.37378;0.253835;-0.304045;-0.65272;-0.220363;-0.72106;0.241283;-0.277545;-0.682008;0.205021;-0.164575;-0.311018;-0.199442;1;-0.541144;-0.715481;-0.101813;-0.555091;-0.206416;-0.2106;-0.146444;-0.338912;-0.0739191;-0.542538;-0.366806;-0.546722;-0.624826;-0.290098;-0.79219;-0.304045;-0.562064;-0.0878662;-0.359833;-0.51325;0.1841;-0.220363;-0.0529987;-0.917713;-0.79219;-0.387727;-0.615063;-0.718271;-0.291492;-0.895398;-0.502092;-0.573222;-0.462898;-0.110954;-0.355477;-0.427562;-1;0;-1;+1;-1

