81;0.30;-0.30;-2.90;+1;0;0;0;0

82.6;1.60;0.30;-0.30;+1;0;0;0;0

85;2.40;1.60;0.30;+1;0;0;0;0

86.99;1.99;2.40;1.60;-1;0;0;0;0

86.5;-0.49;1.99;2.40;-1;0;0;0;0

85.5;-1.00;-0.49;1.99;+1;0;0;0;0

86.25;0.75;-1.00;-0.49;-1;0;0;0;0

86;-0.25;0.75;-1.00;-1;0;0;0;0

82.11;-3.89;-0.25;0.75;-1;0;0;0;0

80;-2.11;-3.89;-0.25;+1;0;0;0;0

81.4;1.40;-2.11;-3.89;-1;0;0;0;0

81;-0.40;1.40;-2.11;-1;0;0;0;0

80;-1.00;-0.40;1.40;+1;0;0;0;0

80.8;0.80;-1.00;-0.40;-1;0;0;0;0

77.5;-3.30;0.80;-1.00;+1;0;0;0;0

77.65;0.15;-3.30;0.80;-1;0;0;0;0

75.69;-1.96;0.15;-3.30;+1;0;0;0;0

79;3.31;-1.96;0.15;+1;0;0;0;0

80.4;1.40;3.31;-1.96;-1;0;0;0;0

78.3;-2.10;1.40;3.31;-1;0;0;0;0

77.8;-0.50;-2.10;1.40;-1;0;0;0;0

75.5;-2.30;-0.50;-2.10;-1;0;0;0;0

75.5;0.00;-2.30;-0.50;-1;0;0;0;0

72.8;-2.70;0.00;-2.30;-1;0;0;0;0

70.12;-2.68;-2.70;0.00;-1;0;0;0;0

69.99;-0.13;-2.68;-2.70;-1;0;0;0;0

67.1;-2.89;-0.13;-2.68;-1;0;0;0;0

66.5;-0.60;-2.89;-0.13;+1;0;0;0;0

66.66;0.16;-0.60;-2.89;-1;0;0;0;0

65.2;-1.46;0.16;-0.60;-1;0;0;0;0

63;-2.20;-1.46;0.16;-1;0;0;0;0

62.3;-0.70;-2.20;-1.46;+1;0;0;0;0

63.6;1.30;-0.70;-2.20;-1;0;0;0;0

61.8;-1.80;1.30;-0.70;-1;0;0;0;0

61.5;-0.30;-1.80;1.30;+1;0;0;0;0

62.07;0.57;-0.30;-1.80;+1;0;0;0;0

66.38;4.31;0.57;-0.30;-1;0;0;0;0

64.9;-1.48;4.31;0.57;-1;0;0;0;0

63.9;-1.00;-1.48;4.31;+1;0;0;0;0

64;0.10;-1.00;-1.48;+1;0;0;0;0

66.49;2.49;0.10;-1.00;+1;0;0;0;0

67;0.51;2.49;0.10;-1;0;0;0;0

66.98;-0.02;0.51;2.49;+1;0;0;0;0

68.69;1.71;-0.02;0.51;-1;0;0;0;0

68;-0.69;1.71;-0.02;-1;0;0;0;0

65.69;-2.31;-0.69;1.71;-1;0;0;0;0

65;-0.69;-2.31;-0.69;-1;0;0;0;0

64.7;-0.30;-0.69;-2.31;+1;0;0;0;0

64.99;0.29;-0.30;-0.69;-1;0;0;0;0

64.3;-0.69;0.29;-0.30;-1;0;0;0;0

63.3;-1.00;-0.69;0.29;-1;0;0;0;0

60.68;-2.62;-1.00;-0.69;+1;0;0;0;0

61.93;1.25;-2.62;-1.00;-1;0;0;0;0

60.5;-1.43;1.25;-2.62;-1;0;0;0;0

60;-0.50;-1.43;1.25;+1;0;0;0;0

63.5;3.50;-0.50;-1.43;-1;0;0;0;0

60.4;-3.10;3.50;-0.50;+1;0;0;0;0

61.45;1.05;-3.10;3.50;+1;0;0;0;0

63.74;2.29;1.05;-3.10;-1;0;0;0;0

63.35;-0.39;2.29;1.05;+1;0;0;0;0

65.02;1.67;-0.39;2.29;+1;0;0;0;0

65.8;0.78;1.67;-0.39;-1;0;0;0;0

65.49;-0.31;0.78;1.67;-1;0;0;0;0

65;-0.49;-0.31;0.78;-1;0;0;0;0

65;0.00;-0.49;-0.31;+1;0;0;0;0

65.3;0.30;0.00;-0.49;-1;0;0;0;0

64.25;-1.05;0.30;0.00;+1;0;0;0;0

65.48;1.23;-1.05;0.30;-1;0;0;0;0

65.19;-0.29;1.23;-1.05;-1;0;0;0;0

64.51;-0.68;-0.29;1.23;-1;0;0;0;0

61.5;-3.01;-0.68;-0.29;-1;0;0;0;0

59.35;-2.15;-3.01;-0.68;-1;0;0;0;0

59.15;-0.20;-2.15;-3.01;-1;0;0;0;0

58.94;-0.21;-0.20;-2.15;+1;0;0;0;0

59.69;0.75;-0.21;-0.20;-1;0;0;0;0

58.71;-0.98;0.75;-0.21;+1;0;0;0;0

59.5;0.79;-0.98;0.75;-1;0;0;0;0

58.99;-0.51;0.79;-0.98;-1;0;0;0;0

57.8;-1.19;-0.51;0.79;-1;0;0;0;0

57.5;-0.30;-1.19;-0.51;-1;0;0;0;0

56.8;-0.70;-0.30;-1.19;-1;0;0;0;0

56.19;-0.61;-0.70;-0.30;+1;0;0;0;0

56.4;0.21;-0.61;-0.70;+1;0;0;0;0

57;0.60;0.21;-0.61;+1;0;0;0;0

57.85;0.85;0.60;0.21;+1;0;0;0;0

