76;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;0.0989989;0.276974;+1;0;+1;+1;-1

76.5;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;0.0989989;+1;0;-1;+1;-1

81;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;0.332592;-1;0;-1;+1;-1

81;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;0.922136;+1;0;+1;+1;-1

82.8;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-0.49277;-1;0;-1;+1;-1

82.8;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;0.152392;-1;0;-1;+1;-1

81.46;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;0.979978;-1;0;-1;+1;-1

78.9;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-0.555061;-1;0;-1;+1;-1

78.8;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;0.243604;-1;0;+1;+1;-1

76.5;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-0.446051;-1;0;+1;+1;-1

76.11;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;0.110122;-1;0;-1;+1;-1

72.3;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;1;-1;0;-1;+1;-1

68.47;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-0.00111237;+1;0;-1;+1;-1

70.49;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;0.399333;-1;0;-1;+1;-1

70;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-0.00111237;+1;0;+1;+1;-1

72.01;0.446051;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;-0.299221;-1;0;+1;+1;-1

70;-0.448276;0.446051;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;-0.570634;+1;0;+1;+1;-1

70.99;0.219132;-0.448276;0.446051;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;-0.0233593;+1;0;+1;+1;-1

71.05;0.0122358;0.219132;-0.448276;0.446051;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-0.512792;+1;0;+1;+1;-1

71.25;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-0.110122;0.448276;-0.85317;-0.848721;-0.0878754;-1;0;+1;+1;-1

69.5;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-0.110122;0.448276;-0.85317;-0.848721;+1;0;+1;+1;-1

70.61;0.245829;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-0.110122;0.448276;-0.85317;+1;0;+1;+1;-1

75;0.975528;0.245829;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-0.110122;0.448276;+1;0;-1;+1;-1

76;0.221357;0.975528;0.245829;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-0.110122;-1;0;-1;+1;-1

73.8;-0.490545;0.221357;0.975528;0.245829;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;0.446051;-1;0;-1;+1;-1

69.5;-0.957731;-0.490545;0.221357;0.975528;0.245829;-0.390434;0.0433815;0.0122358;0.219132;-0.448276;-1;0;-1;+1;-1

69.1;-0.0901001;-0.957731;-0.490545;0.221357;0.975528;0.245829;-0.390434;0.0433815;0.0122358;0.219132;+1;0;-1;+1;-1

72.5;0.755284;-0.0901001;-0.957731;-0.490545;0.221357;0.975528;0.245829;-0.390434;0.0433815;0.0122358;-1;0;-1;+1;-1

