23.77;0.637736;-0.283019;-0.154717;0.516981;-0.222642;-1;0;-1;-1;-1

23.39;-0.30566;0.637736;-0.283019;-0.154717;0.516981;-1;0;+1;+1;-1

23.39;-0.018868;-0.30566;0.637736;-0.283019;-0.154717;-1;0;+1;-1;-1

22.92;-0.373585;-0.018868;-0.30566;0.637736;-0.283019;-1;0;-1;-1;-1

22.67;-0.207547;-0.373585;-0.018868;-0.30566;0.637736;-1;0;+1;-1;-1

22.6;-0.0716981;-0.207547;-0.373585;-0.018868;-0.30566;-1;0;+1;-1;-1

22.09;-0.403774;-0.0716981;-0.207547;-0.373585;-0.018868;-1;0;-1;-1;-1

21.3;-0.615094;-0.403774;-0.0716981;-0.207547;-0.373585;-1;0;-1;-1;-1

21.08;-0.184906;-0.615094;-0.403774;-0.0716981;-0.207547;-1;0;-1;-1;-1

20.59;-0.388679;-0.184906;-0.615094;-0.403774;-0.0716981;+1;0;+1;+1;-1

21.6;0.743396;-0.388679;-0.184906;-0.615094;-0.403774;-1;0;-1;-1;-1

20.97;-0.49434;0.743396;-0.388679;-0.184906;-0.615094;+1;0;+1;-1;-1

21.6;0.456604;-0.49434;0.743396;-0.388679;-0.184906;-1;0;+1;-1;-1

21.2;-0.320755;0.456604;-0.49434;0.743396;-0.388679;-1;0;-1;-1;-1

20.4;-0.622642;-0.320755;0.456604;-0.49434;0.743396;-1;0;+1;-1;-1

20;-0.320755;-0.622642;-0.320755;0.456604;-0.49434;-1;0;-1;-1;-1

19.35;-0.509434;-0.320755;-0.622642;-0.320755;0.456604;+1;0;+1;+1;-1

20.7;1;-0.509434;-0.320755;-0.622642;-0.320755;+1;0;-1;+1;-1

20.8;0.0566037;1;-0.509434;-0.320755;-0.622642;-1;0;+1;+1;-1

20.4;-0.320755;0.0566037;1;-0.509434;-0.320755;-1;0;+1;-1;-1

19.3;-0.849057;-0.320755;0.0566037;1;-0.509434;-1;0;-1;-1;-1

19;-0.245283;-0.849057;-0.320755;0.0566037;1;+1;0;+1;+1;-1

20;0.735849;-0.245283;-0.849057;-0.320755;0.0566037;+1;0;+1;+1;-1

20.25;0.169811;0.735849;-0.245283;-0.849057;-0.320755;-1;0;+1;+1;-1

20;-0.207547;0.169811;0.735849;-0.245283;-0.849057;-1;0;+1;-1;-1

20;-0.018868;-0.207547;0.169811;0.735849;-0.245283;-1;0;-1;-1;-1

19.62;-0.30566;-0.018868;-0.207547;0.169811;0.735849;+1;0;+1;-1;-1

19.7;0.0415094;-0.30566;-0.018868;-0.207547;0.169811;-1;0;+1;-1;-1

19.7;-0.018868;0.0415094;-0.30566;-0.018868;-0.207547;-1;0;+1;-1;-1

18.4;-1;-0.018868;0.0415094;-0.30566;-0.018868;-1;0;-1;-1;-1

17.9;-0.396226;-1;-0.018868;0.0415094;-0.30566;-1;0;-1;-1;-1

17.7;-0.169811;-0.396226;-1;-0.018868;0.0415094;+1;0;+1;+1;-1

