5.53;0.371429;1.06437e-008;-0.285714;0.514286;-0.114286;+1;0;0;0;0

5.7;0.342857;0.371429;1.06437e-008;-0.285714;0.514286;+1;0;0;0;0

5.85;0.285714;0.342857;0.371429;1.06437e-008;-0.285714;+1;0;0;0;0

5.87;-0.0857143;0.285714;0.342857;0.371429;1.06437e-008;-1;0;0;0;0

5.87;-0.142857;-0.0857143;0.285714;0.342857;0.371429;+1;0;0;0;0

6;0.228571;-0.142857;-0.0857143;0.285714;0.342857;-1;0;0;0;0

5.84;-0.6;0.228571;-0.142857;-0.0857143;0.285714;-1;0;0;0;0

5.55;-0.971429;-0.6;0.228571;-0.142857;-0.0857143;-1;0;0;0;0

5.37;-0.657143;-0.971429;-0.6;0.228571;-0.142857;+1;0;0;0;0

5.44;0.0571429;-0.657143;-0.971429;-0.6;0.228571;-1;0;0;0;0

5.32;-0.485714;0.0571429;-0.657143;-0.971429;-0.6;-1;0;0;0;0

5.02;-1;-0.485714;0.0571429;-0.657143;-0.971429;-1;0;0;0;0

4.8;-0.771429;-1;-0.485714;0.0571429;-0.657143;+1;0;0;0;0

5.03;0.514286;-0.771429;-1;-0.485714;0.0571429;+1;0;0;0;0

5.11;0.0857143;0.514286;-0.771429;-1;-0.485714;-1;0;0;0;0

5.05;-0.314286;0.0857143;0.514286;-0.771429;-1;-1;0;0;0;0

4.75;-1;-0.314286;0.0857143;0.514286;-0.771429;+1;0;0;0;0

5.15;1;-1;-0.314286;0.0857143;0.514286;+1;0;0;0;0

5.25;0.142857;1;-1;-0.314286;0.0857143;-1;0;0;0;0

5.1;-0.571429;0.142857;1;-1;-0.314286;-1;0;0;0;0

4.85;-0.857143;-0.571429;0.142857;1;-1;+1;0;0;0;0

4.95;0.142857;-0.857143;-0.571429;0.142857;1;+1;0;0;0;0

5.17;0.485714;0.142857;-0.857143;-0.571429;0.142857;+1;0;0;0;0

5.2;-0.0571429;0.485714;0.142857;-0.857143;-0.571429;-1;0;0;0;0

4.95;-0.857143;-0.0571429;0.485714;0.142857;-0.857143;+1;0;0;0;0

5;1.06437e-008;-0.857143;-0.0571429;0.485714;0.142857;-1;0;0;0;0

5;-0.142857;1.06437e-008;-0.857143;-0.0571429;0.485714;-1;0;0;0;0

4.9;-0.428571;-0.142857;1.06437e-008;-0.857143;-0.0571429;-1;0;0;0;0

4.89;-0.171429;-0.428571;-0.142857;1.06437e-008;-0.857143;-1;0;0;0;0

4.6;-0.971429;-0.171429;-0.428571;-0.142857;1.06437e-008;+1;0;0;0;0

4.7;0.142857;-0.971429;-0.171429;-0.428571;-0.142857;-1;0;0;0;0

4.51;-0.685714;0.142857;-0.971429;-0.171429;-0.428571;+1;0;0;0;0

4.61;0.142857;-0.685714;0.142857;-0.971429;-0.171429;-1;0;0;0;0

4.6;-0.171429;0.142857;-0.685714;0.142857;-0.971429;-1;0;0;0;0

4.6;-0.142857;-0.171429;0.142857;-0.685714;0.142857;+1;0;0;0;0

4.69;0.114286;-0.142857;-0.171429;0.142857;-0.685714;-1;0;0;0;0

4.66;-0.228571;0.114286;-0.142857;-0.171429;0.142857;+1;0;0;0;0

4.71;1.06437e-008;-0.228571;0.114286;-0.142857;-0.171429;-1;0;0;0;0

4.67;-0.257143;1.06437e-008;-0.228571;0.114286;-0.142857;-1;0;0;0;0

4.65;-0.2;-0.257143;1.06437e-008;-0.228571;0.114286;+1;0;0;0;0

4.73;0.0857143;-0.2;-0.257143;1.06437e-008;-0.228571;+1;0;0;0;0

5;0.628571;0.0857143;-0.2;-0.257143;1.06437e-008;+1;0;0;0;0

5.07;0.0571429;0.628571;0.0857143;-0.2;-0.257143;+1;0;0;0;0

5.1;-0.0571429;0.0571429;0.628571;0.0857143;-0.2;+1;0;0;0;0

5.14;-0.0285714;-0.0571429;0.0571429;0.628571;0.0857143;-1;0;0;0;0

4.98;-0.6;-0.0285714;-0.0571429;0.0571429;0.628571;-1;0;0;0;0

4.89;-0.4;-0.6;-0.0285714;-0.0571429;0.0571429;-1;0;0;0;0

4.89;-0.142857;-0.4;-0.6;-0.0285714;-0.0571429;-1;0;0;0;0

4.8;-0.4;-0.142857;-0.4;-0.6;-0.0285714;+1;0;0;0;0

4.94;0.257143;-0.4;-0.142857;-0.4;-0.6;-1;0;0;0;0

4.85;-0.4;0.257143;-0.4;-0.142857;-0.4;-1;0;0;0;0

4.61;-0.828571;-0.4;0.257143;-0.4;-0.142857;-1;0;0;0;0

4.53;-0.371429;-0.828571;-0.4;0.257143;-0.4;-1;0;0;0;0

4.45;-0.371429;-0.371429;-0.828571;-0.4;0.257143;+1;0;0;0;0

4.61;0.314286;-0.371429;-0.371429;-0.828571;-0.4;+1;0;0;0;0

4.77;0.314286;0.314286;-0.371429;-0.371429;-0.828571;-1;0;0;0;0

4.71;-0.314286;0.314286;0.314286;-0.371429;-0.371429;-1;0;0;0;0

4.67;-0.257143;-0.314286;0.314286;0.314286;-0.371429;+1;0;0;0;0

4.78;0.171429;-0.257143;-0.314286;0.314286;0.314286;-1;0;0;0;0

4.71;-0.342857;0.171429;-0.257143;-0.314286;0.314286;-1;0;0;0;0

4.66;-0.285714;-0.342857;0.171429;-0.257143;-0.314286;+1;0;0;0;0

4.79;0.228571;-0.285714;-0.342857;0.171429;-0.257143;+1;0;0;0;0

4.83;-0.0285714;0.228571;-0.285714;-0.342857;0.171429;-1;0;0;0;0

4.72;-0.457143;-0.0285714;0.228571;-0.285714;-0.342857;-1;0;0;0;0

4.63;-0.4;-0.457143;-0.0285714;0.228571;-0.285714;+1;0;0;0;0

4.68;1.06437e-008;-0.4;-0.457143;-0.0285714;0.228571;-1;0;0;0;0

4.67;-0.171429;1.06437e-008;-0.4;-0.457143;-0.0285714;+1;0;0;0;0

4.77;0.142857;-0.171429;1.06437e-008;-0.4;-0.457143;+1;0;0;0;0

4.79;-0.0857143;0.142857;-0.171429;1.06437e-008;-0.4;-1;0;0;0;0

4.69;-0.428571;-0.0857143;0.142857;-0.171429;1.06437e-008;-1;0;0;0;0

4.67;-0.2;-0.428571;-0.0857143;0.142857;-0.171429;-1;0;0;0;0

4.59;-0.371429;-0.2;-0.428571;-0.0857143;0.142857;-1;0;0;0;0

4.55;-0.257143;-0.371429;-0.2;-0.428571;-0.0857143;-1;0;0;0;0

4.5;-0.285714;-0.257143;-0.371429;-0.2;-0.428571;+1;0;0;0;0

4.62;0.2;-0.285714;-0.257143;-0.371429;-0.2;-1;0;0;0;0

4.6;-0.2;0.2;-0.285714;-0.257143;-0.371429;-1;0;0;0;0

4.46;-0.542857;-0.2;0.2;-0.285714;-0.257143;+1;0;0;0;0

4.48;-0.0857143;-0.542857;-0.2;0.2;-0.285714;-1;0;0;0;0

4.4;-0.371429;-0.0857143;-0.542857;-0.2;0.2;+1;0;0;0;0

4.41;-0.114286;-0.371429;-0.0857143;-0.542857;-0.2;-1;0;0;0;0

4.35;-0.314286;-0.114286;-0.371429;-0.0857143;-0.542857;+1;0;0;0;0

4.39;-0.0285714;-0.314286;-0.114286;-0.371429;-0.0857143;+1;0;0;0;0

4.4;-0.114286;-0.0285714;-0.314286;-0.114286;-0.371429;+1;0;0;0;0

4.43;-0.0571429;-0.114286;-0.0285714;-0.314286;-0.114286;-1;0;0;0;0

4.39;-0.257143;-0.0571429;-0.114286;-0.0285714;-0.314286;-1;0;0;0;0

4.38;-0.171429;-0.257143;-0.0571429;-0.114286;-0.0285714;-1;0;0;0;0

4.26;-0.485714;-0.171429;-0.257143;-0.0571429;-0.114286;+1;0;0;0;0

4.3;-0.0285714;-0.485714;-0.171429;-0.257143;-0.0571429;+1;0;0;0;0

