5.1;0.139785;-0.268817;0.0112359;-0.438202;-0.191011;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.673913;-0.413043;0.369565;-0.0652174;-0.0217391;-0.974026;-0.111111;0.0833333;-0.416667;-0.638889;-0.416667;1;1;+1;0;+1;+1;+1

5.3;0.268817;0.139785;-0.235955;0.0112359;-0.438202;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.673913;-0.413043;0.369565;-0.0652174;0.168831;-0.972222;-0.111111;0.0833333;-0.416667;-0.638889;-0.475;0.797753;+1;0;+1;+1;+1

5.49;0.247312;0.268817;0.191011;-0.235955;0.0112359;-0.391304;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.673913;-0.413043;0.369565;0.116883;0.25;-0.972222;-0.111111;0.0833333;-0.416667;-0.675;-0.52809;-1;0;-1;-1;+1

5.37;-0.419355;0.247312;0.325843;0.191011;-0.235955;0.0434782;-0.391304;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.673913;-0.413043;0.636364;0.194444;0.25;-0.972222;-0.111111;0.0833333;-0.475;-0.707865;+1;0;+1;+1;+1

5.5;0.11828;-0.419355;0.303371;0.325843;0.191011;-0.195652;0.0434782;-0.391304;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.673913;-0.298701;0.75;0.194444;0.25;-0.972222;-0.111111;-0.025;-0.52809;+1;0;+1;+1;+1

5.59;0.032258;0.11828;-0.393258;0.303371;0.325843;0.217391;-0.195652;0.0434782;-0.391304;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.282609;-0.61039;-0.25;0.75;0.194444;0.25;-0.972222;-0.2;-0.123596;-1;0;-1;-1;+1

5.58;-0.182796;0.032258;0.168539;-0.393258;0.303371;0.347826;0.217391;-0.195652;0.0434782;-0.391304;-0.152174;-1;0.434783;0.130435;0.23913;-0.26087;-0.673913;-0.173913;0.391304;0.0869565;-0.326087;0.565217;-0.608696;0.0217391;-0.347826;-0.608696;0.0434782;0.413043;-0.326087;-0.130435;0.369565;-0.456522;0.532468;-0.583333;-0.25;0.75;0.194444;0.25;-0.975;-0.280899;-1;0;-1;-1;+1

