81;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.304878;-0.385366;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.115614;0.759237;0.210965;-0.86174;0.818832;-1;0.00881058;0.251101;+1;0;0;0;0

82.6;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.304878;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.115614;0.759237;0.210965;-0.86174;0.832599;-1;0.00881058;+1;0;0;0;0

85;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.115614;0.759237;0.210965;-0.720264;0.832599;-1;+1;0;0;0;0

86.99;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.115614;0.759237;0.270925;-0.720264;0.832599;-1;0;0;0;0

86.5;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.115614;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.115614;0.777533;0.270925;-0.720264;-1;0;0;0;0

85.5;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.00357569;0.115614;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.470799;0.182819;0.777533;0.270925;+1;0;0;0;0

86.25;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.551847;-0.00357569;0.115614;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.294398;0.511013;0.182819;0.777533;-1;0;0;0;0

86;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.265793;-0.551847;-0.00357569;0.115614;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.241955;-0.196035;0.511013;0.182819;-1;0;0;0;0

82.11;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.265793;-0.265793;-0.551847;-0.00357569;0.115614;0.208582;-0.275328;-0.353993;-1;-0.0274136;0.330155;-0.265793;-0.513707;-0.40882;-0.160906;0.23242;-0.442193;0.651967;0.299559;-0.196035;0.511013;-1;0;0;0;0

