14.82;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;0.111111;0.244444;0.0888889;-0.657143;-0.12;0.257143;-0.0285714;0.211429;-0.222857;0.04;-0.142857;0.04;0.245714;0.142857;-0.0857143;0.28;-0.222857;0.142857;0.142857;0.0857143;0.348571;+1;0;+1;+1;-1

14.94;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;0.111111;0.244444;0.12;-0.657143;-0.12;0.257143;-0.0285714;0.211429;-0.222857;0.04;-0.142857;0.04;0.245714;0.142857;-0.0857143;0.28;-0.222857;0.142857;0.142857;0.0857143;+1;0;-1;+1;-1

15.29;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;0.111111;0.28;0.12;-0.657143;-0.12;0.257143;-0.0285714;0.211429;-0.222857;0.04;-0.142857;0.04;0.245714;0.142857;-0.0857143;0.28;-0.222857;0.142857;0.142857;-1;0;-1;-1;-1

14.7;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.355556;0.142857;0.28;0.12;-0.657143;-0.12;0.257143;-0.0285714;0.211429;-0.222857;0.04;-0.142857;0.04;0.245714;0.142857;-0.0857143;0.28;-0.222857;0.142857;+1;0;+1;-1;-1

15.4;0.888889;-0.544444;0.5;0.244444;0.244444;-0.122222;-0.322222;0.222222;0.322222;0.388889;0.388889;0.122222;0.188889;-0.255556;-0.0444445;0.111111;-0.411111;-0.0888889;-8.27842e-009;-0.122222;0.0666667;0.333333;-0.337143;0.142857;0.28;0.12;-0.657143;-0.12;0.257143;-0.0285714;0.211429;-0.222857;0.04;-0.142857;0.04;0.245714;0.142857;-0.0857143;0.28;-0.222857;+1;0;+1;+1;-1

