81;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;+1;0;0;0;0

82.6;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;+1;0;0;0;0

85;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;+1;0;0;0;0

86.99;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-1;0;0;0;0

86.5;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-1;0;0;0;0

85.5;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;+1;0;0;0;0

86.25;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;-1;0;0;0;0

86;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;-1;0;0;0;0

82.11;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-1;0;0;0;0

80;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;+1;0;0;0;0

81.4;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-1;0;0;0;0

81;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-1;0;0;0;0

80;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;+1;0;0;0;0

