1.27;0.01;0.03;0.00;0.01;-0.03;-1;0;0;0;0

1.27;0.00;0.01;0.03;0.00;0.01;-1;0;0;0;0

1.26;-0.01;0.00;0.01;0.03;0.00;-1;0;0;0;0

1.26;0.00;-0.01;0.00;0.01;0.03;-1;0;0;0;0

1.25;-0.01;0.00;-0.01;0.00;0.01;-1;0;0;0;0

1.25;0.00;-0.01;0.00;-0.01;0.00;+1;0;0;0;0

1.29;0.04;0.00;-0.01;0.00;-0.01;-1;0;0;0;0

1.28;-0.01;0.04;0.00;-0.01;0.00;-1;0;0;0;0

1.25;-0.03;-0.01;0.04;0.00;-0.01;-1;0;0;0;0

1.24;-0.01;-0.03;-0.01;0.04;0.00;-1;0;0;0;0

1.23;-0.01;-0.01;-0.03;-0.01;0.04;-1;0;0;0;0

1.16;-0.07;-0.01;-0.01;-0.03;-0.01;+1;0;0;0;0

1.18;0.02;-0.07;-0.01;-0.01;-0.03;+1;0;0;0;0

1.2;0.02;0.02;-0.07;-0.01;-0.01;-1;0;0;0;0

1.15;-0.05;0.02;0.02;-0.07;-0.01;-1;0;0;0;0

1.1;-0.05;-0.05;0.02;0.02;-0.07;-1;0;0;0;0

1.08;-0.02;-0.05;-0.05;0.02;0.02;+1;0;0;0;0

1.2;0.12;-0.02;-0.05;-0.05;0.02;+1;0;0;0;0

1.24;0.04;0.12;-0.02;-0.05;-0.05;-1;0;0;0;0

1.2;-0.04;0.04;0.12;-0.02;-0.05;-1;0;0;0;0

1.1;-0.10;-0.04;0.04;0.12;-0.02;+1;0;0;0;0

1.14;0.04;-0.10;-0.04;0.04;0.12;+1;0;0;0;0

1.19;0.05;0.04;-0.10;-0.04;0.04;+1;0;0;0;0

1.21;0.02;0.05;0.04;-0.10;-0.04;-1;0;0;0;0

1.16;-0.05;0.02;0.05;0.04;-0.10;+1;0;0;0;0

1.18;0.02;-0.05;0.02;0.05;0.04;-1;0;0;0;0

1.13;-0.05;0.02;-0.05;0.02;0.05;-1;0;0;0;0

1.13;0.00;-0.05;0.02;-0.05;0.02;-1;0;0;0;0

1.1;-0.03;0.00;-0.05;0.02;-0.05;-1;0;0;0;0

1.05;-0.05;-0.03;0.00;-0.05;0.02;+1;0;0;0;0

1.06;0.01;-0.05;-0.03;0.00;-0.05;-1;0;0;0;0

1.05;-0.01;0.01;-0.05;-0.03;0.00;+1;0;0;0;0

1.08;0.03;-0.01;0.01;-0.05;-0.03;+1;0;0;0;0

1.09;0.01;0.03;-0.01;0.01;-0.05;+1;0;0;0;0

1.1;0.01;0.01;0.03;-0.01;0.01;+1;0;0;0;0

1.13;0.03;0.01;0.01;0.03;-0.01;+1;0;0;0;0

1.14;0.01;0.03;0.01;0.01;0.03;+1;0;0;0;0

1.15;0.01;0.01;0.03;0.01;0.01;-1;0;0;0;0

1.13;-0.02;0.01;0.01;0.03;0.01;-1;0;0;0;0

1.12;-0.01;-0.02;0.01;0.01;0.03;+1;0;0;0;0

1.13;0.01;-0.01;-0.02;0.01;0.01;+1;0;0;0;0

1.18;0.05;0.01;-0.01;-0.02;0.01;-1;0;0;0;0

1.17;-0.01;0.05;0.01;-0.01;-0.02;+1;0;0;0;0

1.18;0.01;-0.01;0.05;0.01;-0.01;-1;0;0;0;0

1.17;-0.01;0.01;-0.01;0.05;0.01;-1;0;0;0;0

1.13;-0.04;-0.01;0.01;-0.01;0.05;+1;0;0;0;0

1.14;0.01;-0.04;-0.01;0.01;-0.01;-1;0;0;0;0

1.13;-0.01;0.01;-0.04;-0.01;0.01;-1;0;0;0;0

1.13;0.00;-0.01;0.01;-0.04;-0.01;+1;0;0;0;0

1.14;0.01;0.00;-0.01;0.01;-0.04;+1;0;0;0;0

1.15;0.01;0.01;0.00;-0.01;0.01;-1;0;0;0;0

1.12;-0.03;0.01;0.01;0.00;-0.01;-1;0;0;0;0

1.12;0.00;-0.03;0.01;0.01;0.00;+1;0;0;0;0

1.15;0.03;0.00;-0.03;0.01;0.01;-1;0;0;0;0

1.14;-0.01;0.03;0.00;-0.03;0.01;+1;0;0;0;0

1.18;0.04;-0.01;0.03;0.00;-0.03;-1;0;0;0;0

1.15;-0.03;0.04;-0.01;0.03;0.00;+1;0;0;0;0

1.16;0.01;-0.03;0.04;-0.01;0.03;+1;0;0;0;0

1.19;0.03;0.01;-0.03;0.04;-0.01;+1;0;0;0;0

1.21;0.02;0.03;0.01;-0.03;0.04;+1;0;0;0;0

1.22;0.01;0.02;0.03;0.01;-0.03;-1;0;0;0;0

1.22;0.00;0.01;0.02;0.03;0.01;+1;0;0;0;0

1.23;0.01;0.00;0.01;0.02;0.03;-1;0;0;0;0

1.22;-0.01;0.01;0.00;0.01;0.02;+1;0;0;0;0

18.45;17.23;-0.01;0.01;0.00;0.01;+1;0;0;0;0

18.64;0.19;17.23;-0.01;0.01;0.00;-1;0;0;0;0

18.1;-0.54;0.19;17.23;-0.01;0.01;+1;0;0;0;0

18.42;0.32;-0.54;0.19;17.23;-0.01;-1;0;0;0;0

18.02;-0.40;0.32;-0.54;0.19;17.23;-1;0;0;0;0

18;-0.02;-0.40;0.32;-0.54;0.19;+1;0;0;0;0

18.5;0.50;-0.02;-0.40;0.32;-0.54;+1;0;0;0;0

18.81;0.31;0.50;-0.02;-0.40;0.32;+1;0;0;0;0

19;0.19;0.31;0.50;-0.02;-0.40;-1;0;0;0;0

18.4;-0.60;0.19;0.31;0.50;-0.02;+1;0;0;0;0

19.35;0.95;-0.60;0.19;0.31;0.50;+1;0;0;0;0

19.39;0.04;0.95;-0.60;0.19;0.31;-1;0;0;0;0

19.06;-0.33;0.04;0.95;-0.60;0.19;+1;0;0;0;0

19.25;0.19;-0.33;0.04;0.95;-0.60;-1;0;0;0;0

18.98;-0.27;0.19;-0.33;0.04;0.95;+1;0;0;0;0

19;0.02;-0.27;0.19;-0.33;0.04;-1;0;0;0;0

18.61;-0.39;0.02;-0.27;0.19;-0.33;+1;0;0;0;0

19.2;0.59;-0.39;0.02;-0.27;0.19;-1;0;0;0;0

19.12;-0.08;0.59;-0.39;0.02;-0.27;-1;0;0;0;0

19;-0.12;-0.08;0.59;-0.39;0.02;+1;0;0;0;0

19.4;0.40;-0.12;-0.08;0.59;-0.39;-1;0;0;0;0

19.2;-0.20;0.40;-0.12;-0.08;0.59;+1;0;0;0;0

19.25;0.05;-0.20;0.40;-0.12;-0.08;+1;0;0;0;0

19.58;0.33;0.05;-0.20;0.40;-0.12;-1;0;0;0;0

19.5;-0.08;0.33;0.05;-0.20;0.40;-1;0;0;0;0

19.5;0.00;-0.08;0.33;0.05;-0.20;+1;0;0;0;0

19.67;0.17;0.00;-0.08;0.33;0.05;+1;0;0;0;0

20.02;0.35;0.17;0.00;-0.08;0.33;-1;0;0;0;0

19.4;-0.62;0.35;0.17;0.00;-0.08;+1;0;0;0;0

20.08;0.68;-0.62;0.35;0.17;0.00;+1;0;0;0;0

20.17;0.09;0.68;-0.62;0.35;0.17;-1;0;0;0;0

20;-0.17;0.09;0.68;-0.62;0.35;+1;0;0;0;0

20.53;0.53;-0.17;0.09;0.68;-0.62;-1;0;0;0;0

