33.9;-0.285714;-0.285714;-0.673469;-0.22449;-0.355102;-0.489796;-0.477551;0.17551;0.0489796;-0.128065;-0.188011;-0.0517711;-0.504087;-0.373297;-0.0463215;+1;0;-1;+1;-1

34.2;-0.22449;-0.285714;-0.285714;-0.673469;-0.22449;-0.355102;-0.489796;-0.477551;0.17551;0.400545;-0.128065;-0.188011;-0.0517711;-0.504087;-0.373297;+1;0;+1;+1;-1

34.89;-0.0653061;-0.22449;-0.285714;-0.285714;-0.673469;-0.22449;-0.355102;-0.489796;-0.477551;0.569482;0.400545;-0.128065;-0.188011;-0.0517711;-0.504087;+1;0;+1;+1;+1

36.56;0.334694;-0.0653061;-0.22449;-0.285714;-0.285714;-0.673469;-0.22449;-0.355102;-0.489796;-0.302452;0.569482;0.400545;-0.128065;-0.188011;-0.0517711;-1;0;-1;+1;-1

36.01;-0.571429;0.334694;-0.0653061;-0.22449;-0.285714;-0.285714;-0.673469;-0.22449;-0.355102;-0.318801;-0.302452;0.569482;0.400545;-0.128065;-0.188011;-1;0;-1;+1;-1

35.99;-0.355102;-0.571429;0.334694;-0.0653061;-0.22449;-0.285714;-0.285714;-0.673469;-0.22449;-0.138965;-0.318801;-0.302452;0.569482;0.400545;-0.128065;-1;0;+1;+1;+1

35.1;-0.710204;-0.355102;-0.571429;0.334694;-0.0653061;-0.22449;-0.285714;-0.285714;-0.673469;0.0354224;-0.138965;-0.318801;-0.302452;0.569482;0.400545;-1;0;+1;+1;-1

34.95;-0.408163;-0.710204;-0.355102;-0.571429;0.334694;-0.0653061;-0.22449;-0.285714;-0.285714;-0.564033;0.0354224;-0.138965;-0.318801;-0.302452;0.569482;-1;0;-1;+1;-1

33.9;-0.77551;-0.408163;-0.710204;-0.355102;-0.571429;0.334694;-0.0653061;-0.22449;-0.285714;-0.0463215;-0.564033;0.0354224;-0.138965;-0.318801;-0.302452;-1;0;-1;+1;-1

32.95;-0.734694;-0.77551;-0.408163;-0.710204;-0.355102;-0.571429;0.334694;-0.0653061;-0.22449;-0.0463215;-0.0463215;-0.564033;0.0354224;-0.138965;-0.318801;+1;0;+1;+1;+1

