1.71;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;-0.3;-0.1;1.86265e-008;-0.1;-0.3;+1;0;-1;-1;-1

1.72;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;-0.3;-0.1;1.86265e-008;-0.1;-1;0;-1;-1;-1

1.69;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;-0.3;-0.1;1.86265e-008;+1;0;-1;-1;-1

1.7;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;-0.3;-0.1;-1;0;-1;-1;-1

1.65;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;-0.3;-1;0;+1;-1;-1

1.63;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-0.2;+1;0;+1;-1;-1

1.64;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-0.5;-1;0;-1;-1;-1

1.62;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;-0.6;-1;0;-1;-1;-1

1.58;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;0.5;+1;0;+1;+1;-1

1.59;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-0.2;-1;0;+1;-1;-1

1.57;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;-0.5;-1;0;-1;-1;-1

1.53;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;0.3;+1;0;+1;+1;-1

1.6;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;0.2;-1;0;+1;-1;-1

1.56;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-0.3;-1;0;+1;-1;-1

1.53;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;0.1;-1;0;-1;-1;-1

1.49;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;-0.6;-1;0;-1;-1;-1

1.41;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;-0.1;+1;0;+1;+1;-1

1.46;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;1.86265e-008;+1;0;+1;-1;-1

1.52;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;1.86265e-008;-1;0;+1;-1;-1

1.5;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;0.3;-1;0;-1;-1;-1

1.44;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;1.86265e-008;+1;0;+1;+1;-1

1.49;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-0.4;+1;0;-1;-1;-1

1.55;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;1.86265e-008;-1;0;+1;-1;-1

1.55;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;-0.6;-1;0;-1;-1;-1

1.49;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-0.3;+1;0;+1;-1;-1

1.55;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;1.86265e-008;-1;0;-1;-1;-1

1.49;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-0.3;-1;0;-1;-1;-1

1.49;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-0.5;-1;0;-1;-1;-1

1.48;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;1.86265e-008;-1;0;+1;-1;-1

1.44;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-0.3;+1;0;+1;+1;-1

1.47;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;-0.5;-1;0;-1;-1;-1

1.38;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;0.6;+1;0;+1;+1;-1

1.46;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;-0.5;-1;0;-1;-1;-1

1.4;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-0.4;+1;0;+1;+1;-1

1.42;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-0.5;-1;0;-1;-1;-1

1.42;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;-0.9;-1;0;-1;-1;-1

1.39;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;0.4;+1;0;-1;+1;-1

1.4;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;0.5;-1;0;+1;-1;-1

1.39;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;-0.3;+1;0;+1;+1;-1

1.4;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;-0.7;+1;0;-1;-1;-1

1.43;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;0.4;+1;0;+1;+1;-1

1.54;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;0.5;+1;0;+1;-1;-1

1.57;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-0.1;+1;0;+1;-1;-1

1.65;0.7;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-0.7;-1;0;-1;-1;-1

1.63;-0.3;0.7;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;0.5;-1;0;-1;-1;-1

1.58;-0.6;-0.3;0.7;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-0.7;-1;0;-1;-1;-1

1.58;-0.1;-0.6;-0.3;0.7;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;-0.1;-1;0;-1;-1;-1

1.52;-0.7;-0.1;-0.6;-0.3;0.7;0.2;1;0.2;1.86265e-008;-0.2;1.86265e-008;-0.4;-0.1;0.1;-0.7;0.7;-1;0.2;-0.5;-0.2;+1;0;+1;-1;-1

