79.7;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;-0.438073;0.330275;0.43578;0.110092;-0.254587;-0.316514;-0.311927;-0.605505;-0.692661;-0.461009;-0.243119;-0.0802752;-0.151376;0.0986238;-0.401376;-0.541284;-0.059633;-0.736239;-0.633028;-0.415138;-0.449541;-0.0366973;-0.816514;-0.380734;-0.15367;0.0229358;0.0665138;0.0894495;-0.0940367;0.123853;-0.759174;-0.78211;-0.896789;-0.873853;-0.357798;-0.412844;0.591743;0.399083;-0.931193;-0.793578;0.502294;-0.529817;-0.357798;1;0.0430107;-0.36129;-0.864516;0.311828;0.129032;-0.419355;-0.806452;-0.397849;-0.591398;-0.935484;-0.225806;+1;0;+1;-1;-1

80.1;-0.151376;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;-0.438073;0.330275;0.43578;0.110092;-0.254587;-0.316514;-0.311927;-0.605505;-0.692661;-0.461009;-0.243119;-0.0802752;-0.151376;0.0986238;-0.401376;-0.541284;-0.059633;-0.736239;-0.633028;-0.415138;-0.449541;-0.0366973;-0.816514;-0.380734;-0.15367;0.0229358;0.0665138;0.0894495;-0.0940367;0.123853;-0.759174;-0.78211;-0.896789;-0.873853;-0.357798;-0.412844;0.591743;0.399083;-0.931193;-0.793578;0.502294;-0.529817;-0.397849;1;0.0430107;-0.36129;-0.864516;0.311828;0.129032;-0.419355;-0.806452;-0.397849;-0.591398;-0.935484;+1;0;+1;-1;-1

80.5;-0.151376;-0.151376;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;-0.438073;0.330275;0.43578;0.110092;-0.254587;-0.316514;-0.311927;-0.605505;-0.692661;-0.461009;-0.243119;-0.0802752;-0.151376;0.0986238;-0.401376;-0.541284;-0.059633;-0.736239;-0.633028;-0.415138;-0.449541;-0.0366973;-0.816514;-0.380734;-0.15367;0.0229358;0.0665138;0.0894495;-0.0940367;0.123853;-0.759174;-0.78211;-0.896789;-0.873853;-0.357798;-0.412844;0.591743;0.399083;-0.931193;-0.793578;0.502294;-0.55914;-0.397849;1;0.0430107;-0.36129;-0.864516;0.311828;0.129032;-0.419355;-0.806452;-0.397849;-0.591398;+1;0;+1;-1;-1

81.05;-0.116972;-0.151376;-0.151376;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;-0.438073;0.330275;0.43578;0.110092;-0.254587;-0.316514;-0.311927;-0.605505;-0.692661;-0.461009;-0.243119;-0.0802752;-0.151376;0.0986238;-0.401376;-0.541284;-0.059633;-0.736239;-0.633028;-0.415138;-0.449541;-0.0366973;-0.816514;-0.380734;-0.15367;0.0229358;0.0665138;0.0894495;-0.0940367;0.123853;-0.759174;-0.78211;-0.896789;-0.873853;-0.357798;-0.412844;0.591743;0.399083;-0.931193;-0.793578;0.408602;-0.55914;-0.397849;1;0.0430107;-0.36129;-0.864516;0.311828;0.129032;-0.419355;-0.806452;-0.397849;+1;0;+1;-1;-1

82.06;-0.0114679;-0.116972;-0.151376;-0.151376;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;-0.438073;0.330275;0.43578;0.110092;-0.254587;-0.316514;-0.311927;-0.605505;-0.692661;-0.461009;-0.243119;-0.0802752;-0.151376;0.0986238;-0.401376;-0.541284;-0.059633;-0.736239;-0.633028;-0.415138;-0.449541;-0.0366973;-0.816514;-0.380734;-0.15367;0.0229358;0.0665138;0.0894495;-0.0940367;0.123853;-0.759174;-0.78211;-0.896789;-0.873853;-0.357798;-0.412844;0.591743;0.399083;-0.931193;-0.806452;0.408602;-0.55914;-0.397849;1;0.0430107;-0.36129;-0.864516;0.311828;0.129032;-0.419355;-0.806452;-1;0;-1;-1;-1

