23.3;-1;1;0.761111;+1;0;0;0;0

23.8;0.89775;-1;1;+1;0;0;0;0

25.35;0.98364;0.84127;-1;+1;0;0;0;0

25.5;0.869121;0.924603;0.84127;+1;0;0;0;0

25.9;0.889571;0.813492;0.924603;-1;0;0;0;0

25.35;0.811861;0.833333;0.813492;-1;0;0;0;0

25;0.828221;0.757937;0.833333;-1;0;0;0;0

23.49;0.733333;0.77381;0.757937;-1;0;0;0;0

22.5;0.775869;0.681746;0.77381;-1;0;0;0;0

21.99;0.815133;0.723016;0.681746;+1;0;0;0;0

22.15;0.869939;0.761111;0.723016;-1;0;0;0;0

21.9;0.836401;0.814286;0.761111;-1;0;0;0;0

21;0.783231;0.781746;0.814286;+1;0;0;0;0

21.2;0.873211;0.730159;0.781746;-1;0;0;0;0

19.59;0.725153;0.81746;0.730159;-1;0;0;0;0

18.5;0.767689;0.67381;0.81746;-1;0;0;0;0

17.99;0.815133;0.715079;0.67381;+1;0;0;0;0

19.5;0.980368;0.761111;0.715079;+1;0;0;0;0

21;0.97955;0.921429;0.761111;-1;0;0;0;0

20.7;0.832311;0.920635;0.921429;-1;0;0;0;0

19.74;0.778323;0.777778;0.920635;-1;0;0;0;0

19.3;0.820859;0.725397;0.777778;-1;0;0;0;0

19.3;0.856851;0.766667;0.725397;+1;0;0;0;0

20;0.91411;0.801587;0.766667;+1;0;0;0;0

20.48;0.896115;0.857143;0.801587;-1;0;0;0;0

20.25;0.838037;0.839683;0.857143;+1;0;0;0;0

20.7;0.893661;0.783333;0.839683;-1;0;0;0;0

19.99;0.798773;0.837302;0.783333;-1;0;0;0;0

19.85;0.845399;0.745238;0.837302;-1;0;0;0;0

18.48;0.744785;0.790476;0.745238;-1;0;0;0;0

16.95;0.731697;0.692857;0.790476;-1;0;0;0;0

16;0.779141;0.680159;0.692857;+1;0;0;0;0

16.21;0.874029;0.726191;0.680159;-1;0;0;0;0

16.05;0.843763;0.818254;0.726191;+1;0;0;0;0

16.45;0.889571;0.788889;0.818254;+1;0;0;0;0

17.39;0.933742;0.833333;0.788889;+1;0;0;0;0

17.76;0.887117;0.87619;0.833333;+1;0;0;0;0

18.9;0.950102;0.830952;0.87619;-1;0;0;0;0

18.09;0.790593;0.892063;0.830952;-1;0;0;0;0

17.73;0.827403;0.737302;0.892063;+1;0;0;0;0

18.1;0.887117;0.773016;0.737302;+1;0;0;0;0

18.85;0.9182;0.830952;0.773016;+1;0;0;0;0

19.49;0.909202;0.861111;0.830952;+1;0;0;0;0

20.38;0.929652;0.852381;0.861111;+1;0;0;0;0

21.2;0.923926;0.872222;0.852381;-1;0;0;0;0

20.11;0.767689;0.866667;0.872222;+1;0;0;0;0

20.29;0.871575;0.715079;0.866667;-1;0;0;0;0

19.6;0.800409;0.815873;0.715079;-1;0;0;0;0

19.6;0.856851;0.746825;0.815873;+1;0;0;0;0

21.2;0.98773;0.801587;0.746825;-1;0;0;0;0

19.99;0.757873;0.928571;0.801587;-1;0;0;0;0

