54.01;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.422925;0.815547;0.736495;0.776021;-0.0144927;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.458107;0.368879;-0.392818;-0.240479;-0.501632;-0.0949721;-0.358659;-0.188827;-0.631285;-1;0;-1;+1;-1

53.7;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.422925;0.815547;0.736495;0.776021;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.458107;0.368879;-0.392818;-0.240479;-0.541899;-0.0949721;-0.358659;-0.188827;+1;0;+1;+1;-1

57.2;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.422925;0.815547;0.736495;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.458107;0.368879;-0.392818;-0.273743;-0.541899;-0.0949721;-0.358659;+1;0;-1;+1;-1

57.8;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.422925;0.815547;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.458107;0.368879;-0.430168;-0.273743;-0.541899;-0.0949721;+1;0;-1;+1;-1

58.7;0.262187;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.422925;0.499456;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.458107;0.351955;-0.430168;-0.273743;-0.541899;-1;0;-1;+1;-1

57.6;-0.264822;0.262187;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.162055;-0.523395;0.499456;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.262242;-0.497207;0.351955;-0.430168;-0.273743;-1;0;+1;+1;-1

56.25;-0.330698;-0.264822;0.262187;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.343874;-0.307943;-0.523395;0.499456;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.085963;-0.296089;-0.497207;0.351955;-0.430168;-1;0;-1;+1;-1

54.1;-0.541502;-0.330698;-0.264822;0.262187;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.765481;0.109902;-0.307943;-0.523395;0.499456;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.214363;-0.115084;-0.296089;-0.497207;0.351955;-1;0;-1;+1;-1

53.8;-0.0540184;-0.541502;-0.330698;-0.264822;0.262187;0.183136;0.947299;-0.0566535;0.0540185;-0.00131752;-0.806311;0.109902;-0.307943;-0.523395;0.499456;0.434168;0.466812;-0.186072;1;-0.240479;-0.262242;0.368879;-0.109902;-0.151251;0.0184984;-0.0337323;-0.0990207;-0.00108815;-0.458107;-0.109902;-0.434168;-0.242655;-0.17519;-0.21654;0.0184984;-0.129489;0.0620239;-0.316649;-0.0990207;0.336235;-0.360174;-0.131665;-0.436344;-0.371055;-0.447225;-0.947769;-0.436344;-0.196953;-0.196953;0.292709;0.0554951;-0.373232;-0.218716;-0.458107;-0.21654;-0.155604;0.193296;-0.115084;-0.296089;-0.497207;-1;0;-1;+1;-1

