10.8;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-0.311475;-0.262295;-0.655738;-0.47541;-0.540984;-1;0;0;0;0

10.7;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-0.311475;-0.262295;-0.655738;-0.47541;-1;0;0;0;0

10.6;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-0.311475;-0.262295;-0.655738;+1;0;0;0;0

10.8;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-0.311475;-0.262295;-1;0;0;0;0

10.5;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-0.311475;+1;0;0;0;0

10.99;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;0.47541;-1;0;0;0;0

10.8;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;0.754098;-1;0;0;0;0

10.35;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;0.229508;-1;0;0;0;0

10.14;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-0.557377;+1;0;0;0;0

10.3;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-0.360656;-1;0;0;0;0

10.2;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;-0.229508;-1;0;0;0;0

9.87;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;0.508197;+1;0;0;0;0

9.98;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-0.0655738;-1;0;0;0;0

9.85;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;0.508197;-1;0;0;0;0

9.28;-1;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;-0.393443;-1;0;0;0;0

8.9;-0.688525;-1;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;-0.229508;+1;0;0;0;0

8.95;0.0163935;-0.688525;-1;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;-0.229508;+1;0;0;0;0

9.3;0.508197;0.0163935;-0.688525;-1;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;0.262295;+1;0;0;0;0

9.58;0.393443;0.508197;0.0163935;-0.688525;-1;-0.278689;0.114754;-0.606557;-0.229508;0.196721;-0.409836;-0.803279;-0.377049;0.737705;-0.557377;-1;0;0;0;0

