39.25;-0.454945;0.621978;-0.301099;-1;0;0;0;0

37.8;-0.894506;-0.454945;0.621978;-1;0;0;0;0

36.2;-0.96044;-0.894506;-0.454945;+1;0;0;0;0

37.2;0.182418;-0.96044;-0.894506;-1;0;0;0;0

36.6;-0.520879;0.182418;-0.96044;+1;0;0;0;0

37.4;0.0945055;-0.520879;0.182418;-1;0;0;0;0

37;-0.432967;0.0945055;-0.520879;-1;0;0;0;0

35.8;-0.784615;-0.432967;0.0945055;+1;0;0;0;0

36.02;-0.16044;-0.784615;-0.432967;-1;0;0;0;0

35;-0.705494;-0.16044;-0.784615;+1;0;0;0;0

35.11;-0.208791;-0.705494;-0.16044;-1;0;0;0;0

34.1;-0.701099;-0.208791;-0.705494;+1;0;0;0;0

34.3;-0.169231;-0.701099;-0.208791;+1;0;0;0;0

34.6;-0.125275;-0.169231;-0.701099;-1;0;0;0;0

33.43;-0.771429;-0.125275;-0.169231;-1;0;0;0;0

32.5;-0.665934;-0.771429;-0.125275;-1;0;0;0;0

31.81;-0.56044;-0.665934;-0.771429;+1;0;0;0;0

32.7;0.134066;-0.56044;-0.665934;-1;0;0;0;0

32.5;-0.345055;0.134066;-0.56044;+1;0;0;0;0

32.55;-0.235165;-0.345055;0.134066;-1;0;0;0;0

32.02;-0.49011;-0.235165;-0.345055;+1;0;0;0;0

32.6;-0.00219777;-0.49011;-0.235165;+1;0;0;0;0

33;-0.0813186;-0.00219777;-0.49011;+1;0;0;0;0

33.5;-0.0373626;-0.0813186;-0.00219777;-1;0;0;0;0

32;-0.916483;-0.0373626;-0.0813186;+1;0;0;0;0

32.55;-0.0153846;-0.916483;-0.0373626;-1;0;0;0;0

31.97;-0.512088;-0.0153846;-0.916483;+1;0;0;0;0

32;-0.243956;-0.512088;-0.0153846;-1;0;0;0;0

31.42;-0.512088;-0.243956;-0.512088;-1;0;0;0;0

29.9;-0.925275;-0.512088;-0.243956;-1;0;0;0;0

29.9;-0.257143;-0.925275;-0.512088;+1;0;0;0;0

30;-0.213187;-0.257143;-0.925275;+1;0;0;0;0

32.1;0.665934;-0.213187;-0.257143;-1;0;0;0;0

32;-0.301099;0.665934;-0.213187;-1;0;0;0;0

31;-0.696703;-0.301099;0.665934;-1;0;0;0;0

30.21;-0.604396;-0.696703;-0.301099;+1;0;0;0;0

30.71;-0.0373626;-0.604396;-0.696703;-1;0;0;0;0

30;-0.569231;-0.0373626;-0.604396;+1;0;0;0;0

30.5;-0.0373626;-0.569231;-0.0373626;+1;0;0;0;0

31.41;0.142857;-0.0373626;-0.569231;+1;0;0;0;0

32;0.00219783;0.142857;-0.0373626;-1;0;0;0;0

31.9;-0.301099;0.00219783;0.142857;+1;0;0;0;0

32.21;-0.120879;-0.301099;0.00219783;-1;0;0;0;0

32.01;-0.345055;-0.120879;-0.301099;+1;0;0;0;0

32.2;-0.173626;-0.345055;-0.120879;+1;0;0;0;0

32.4;-0.169231;-0.173626;-0.345055;+1;0;0;0;0

33;0.00659345;-0.169231;-0.173626;+1;0;0;0;0

35;0.621978;0.00659345;-0.169231;-1;0;0;0;0

35;-0.257143;0.621978;0.00659345;+1;0;0;0;0

35.11;-0.208791;-0.257143;0.621978;-1;0;0;0;0

34.56;-0.498901;-0.208791;-0.257143;-1;0;0;0;0

34.25;-0.393407;-0.498901;-0.208791;+1;0;0;0;0

37.11;1;-0.393407;-0.498901;-1;0;0;0;0

35.9;-0.789011;1;-0.393407;+1;0;0;0;0

36.6;0.0505495;-0.789011;1;-1;0;0;0;0

35.83;-0.595604;0.0505495;-0.789011;-1;0;0;0;0

35.6;-0.358242;-0.595604;0.0505495;+1;0;0;0;0

35.8;-0.169231;-0.358242;-0.595604;-1;0;0;0;0

35.8;-0.257143;-0.169231;-0.358242;-1;0;0;0;0

35.69;-0.305494;-0.257143;-0.169231;-1;0;0;0;0

35.15;-0.494505;-0.305494;-0.257143;+1;0;0;0;0

35.6;-0.0593406;-0.494505;-0.305494;-1;0;0;0;0

35.01;-0.516483;-0.0593406;-0.494505;-1;0;0;0;0

34.7;-0.393407;-0.516483;-0.0593406;-1;0;0;0;0

33.01;-1;-0.393407;-0.516483;+1;0;0;0;0

34.4;0.353846;-1;-0.393407;+1;0;0;0;0

34.85;-0.0593406;0.353846;-1;-1;0;0;0;0

34.6;-0.367033;-0.0593406;0.353846;+1;0;0;0;0

34.69;-0.217582;-0.367033;-0.0593406;+1;0;0;0;0

35.5;0.0989011;-0.217582;-0.367033;-1;0;0;0;0

34.59;-0.657143;0.0989011;-0.217582;+1;0;0;0;0

35;-0.076923;-0.657143;0.0989011;-1;0;0;0;0

34.02;-0.687912;-0.076923;-0.657143;-1;0;0;0;0

34;-0.265934;-0.687912;-0.076923;+1;0;0;0;0

34.45;-0.0593406;-0.265934;-0.687912;+1;0;0;0;0

35;-0.0153846;-0.0593406;-0.265934;-1;0;0;0;0

35;-0.257143;-0.0153846;-0.0593406;+1;0;0;0;0

35.14;-0.195604;-0.257143;-0.0153846;-1;0;0;0;0

35;-0.318681;-0.195604;-0.257143;+1;0;0;0;0

35.02;-0.248352;-0.318681;-0.195604;-1;0;0;0;0

35;-0.265934;-0.248352;-0.318681;+1;0;0;0;0

35.14;-0.195604;-0.265934;-0.248352;+1;0;0;0;0

35.3;-0.186813;-0.195604;-0.265934;+1;0;0;0;0

36.8;0.402198;-0.186813;-0.195604;-1;0;0;0;0

36.1;-0.564835;0.402198;-0.186813;+1;0;0;0;0

36.31;-0.164835;-0.564835;0.402198;-1;0;0;0;0

35.05;-0.810989;-0.164835;-0.564835;+1;0;0;0;0

36.34;0.30989;-0.810989;-0.164835;+1;0;0;0;0

36.4;-0.230769;0.30989;-0.810989;-1;0;0;0;0

35.89;-0.481319;-0.230769;0.30989;-1;0;0;0;0

35;-0.648352;-0.481319;-0.230769;+1;0;0;0;0

35.12;-0.204396;-0.648352;-0.481319;+1;0;0;0;0

35.6;-0.0461538;-0.204396;-0.648352;-1;0;0;0;0

35.45;-0.323077;-0.0461538;-0.204396;-1;0;0;0;0

35.15;-0.389011;-0.323077;-0.0461538;-1;0;0;0;0

34.9;-0.367033;-0.389011;-0.323077;+1;0;0;0;0

35.03;-0.2;-0.367033;-0.389011;+1;0;0;0;0

35.4;-0.0945055;-0.2;-0.367033;-1;0;0;0;0

35.3;-0.301099;-0.0945055;-0.2;-1;0;0;0;0

34.89;-0.437363;-0.301099;-0.0945055;+1;0;0;0;0

35;-0.208791;-0.437363;-0.301099;-1;0;0;0;0

34.42;-0.512088;-0.208791;-0.437363;-1;0;0;0;0

34;-0.441758;-0.512088;-0.208791;-1;0;0;0;0

33.61;-0.428571;-0.441758;-0.512088;+1;0;0;0;0

33.9;-0.12967;-0.428571;-0.441758;+1;0;0;0;0

34;-0.213187;-0.12967;-0.428571;-1;0;0;0;0

33.6;-0.432967;-0.213187;-0.12967;-1;0;0;0;0

