27;0.0243902;0.434959;-0.101626;-1;+1;-1;-1;-1

26.91;-0.134146;0.0243902;0.434959;+1;+1;-1;-1;-1

27.05;-0.0406504;-0.134146;0.0243902;+1;-1;-1;-1;-1

27.25;-0.0162602;-0.0406504;-0.134146;+1;+1;-1;-1;-1

27.65;0.0650406;-0.0162602;-0.0406504;+1;+1;-1;-1;-1

27.75;-0.0569106;0.0650406;-0.0162602;+1;+1;-1;-1;-1

28.25;0.105691;-0.0569106;0.0650406;-1;+1;-1;-1;-1

27.8;-0.280488;0.105691;-0.0569106;-1;+1;-1;-1;-1

27.5;-0.219512;-0.280488;0.105691;-1;-1;-1;-1;-1

25.93;-0.735772;-0.219512;-0.280488;+1;-1;+1;-1;-1

26.6;0.174797;-0.735772;-0.219512;-1;-1;+1;-1;-1

26.6;-0.097561;0.174797;-0.735772;-1;+1;-1;+1;-1

25.01;-0.743902;-0.097561;0.174797;+1;-1;+1;-1;-1

25.41;0.0650406;-0.743902;-0.097561;-1;-1;-1;-1;-1

23.19;-1;0.0650406;-0.743902;-1;+1;+1;-1;-1

22.85;-0.235772;-1;0.0650406;-1;-1;-1;-1;-1

22.6;-0.199187;-0.235772;-1;+1;-1;-1;+1;-1

24;0.471545;-0.199187;-0.235772;+1;-1;+1;+1;-1

25;0.308943;0.471545;-0.199187;-1;+1;+1;-1;-1

24.67;-0.231707;0.308943;0.471545;-1;+1;-1;-1;-1

23.85;-0.430894;-0.231707;0.308943;-1;-1;-1;-1;-1

23;-0.443089;-0.430894;-0.231707;-1;-1;+1;-1;-1

22.44;-0.325203;-0.443089;-0.430894;+1;-1;+1;-1;-1

23;0.130081;-0.325203;-0.443089;-1;-1;+1;+1;-1

22.9;-0.138211;0.130081;-0.325203;-1;+1;+1;-1;-1

22.6;-0.219512;-0.138211;0.130081;-1;-1;-1;-1;-1

22.45;-0.158537;-0.219512;-0.138211;-1;-1;-1;-1;-1

21.33;-0.552846;-0.158537;-0.219512;+1;-1;+1;-1;-1

21.74;0.0691057;-0.552846;-0.158537;-1;-1;+1;-1;-1

20.52;-0.593496;0.0691057;-0.552846;-1;+1;+1;-1;-1

19;-0.715447;-0.593496;0.0691057;+1;-1;+1;-1;-1

21.7;1;-0.715447;-0.593496;+1;-1;+1;+1;-1

22.9;0.390244;1;-0.715447;+1;+1;+1;+1;-1

23.16;0.00813007;0.390244;1;-1;+1;-1;-1;-1

23.08;-0.130081;0.00813007;0.390244;-1;+1;-1;-1;-1

22.85;-0.191057;-0.130081;0.00813007;+1;-1;-1;-1;-1

23.2;0.0447154;-0.191057;-0.130081;-1;-1;+1;-1;-1

22.8;-0.260163;0.0447154;-0.191057;-1;+1;-1;-1;-1

22.5;-0.219512;-0.260163;0.0447154;-1;-1;-1;-1;-1

21.89;-0.345528;-0.219512;-0.260163;-1;-1;+1;-1;-1

21.5;-0.256098;-0.345528;-0.219512;+1;-1;-1;-1;-1

21.72;-0.00813009;-0.256098;-0.345528;+1;-1;+1;-1;-1

22.7;0.300813;-0.00813009;-0.256098;+1;+1;+1;-1;-1

23.98;0.422764;0.300813;-0.00813009;+1;+1;+1;-1;-1

24.2;-0.00813009;0.422764;0.300813;-1;+1;-1;-1;-1

23.67;-0.313008;-0.00813009;0.422764;+1;+1;-1;-1;-1

24;0.0365854;-0.313008;-0.00813009;-1;-1;-1;-1;-1

23.9;-0.138211;0.0365854;-0.313008;-1;+1;+1;-1;-1

23.59;-0.223577;-0.138211;0.0365854;-1;-1;-1;-1;-1

23;-0.337398;-0.223577;-0.138211;-1;-1;+1;-1;-1

22.5;-0.300813;-0.337398;-0.223577;-1;-1;+1;-1;-1

21.81;-0.378049;-0.300813;-0.337398;+1;-1;+1;-1;-1

22;-0.0203252;-0.378049;-0.300813;-1;-1;+1;-1;-1

22;-0.097561;-0.0203252;-0.378049;+1;+1;+1;-1;-1

22.25;0.00406504;-0.097561;-0.0203252;+1;-1;-1;-1;-1

22.8;0.126016;0.00406504;-0.097561;+1;+1;+1;-1;-1

23;-0.0162602;0.126016;0.00406504;-1;+1;-1;-1;-1

22.8;-0.178862;-0.0162602;0.126016;+1;+1;-1;-1;-1

23.51;0.191057;-0.178862;-0.0162602;+1;-1;+1;-1;-1

23.98;0.0934959;0.191057;-0.178862;+1;+1;+1;-1;-1

24;-0.0894309;0.0934959;0.191057;+1;+1;-1;-1;-1

25.3;0.430894;-0.0894309;0.0934959;-1;+1;+1;-1;-1

24.75;-0.321138;0.430894;-0.0894309;-1;+1;-1;-1;-1

24.15;-0.341463;-0.321138;0.430894;-1;-1;-1;-1;-1

22.95;-0.585366;-0.341463;-0.321138;+1;-1;+1;-1;-1

24.45;0.512195;-0.585366;-0.341463;+1;-1;+1;+1;-1

25.8;0.451219;0.512195;-0.585366;+1;+1;+1;+1;-1

26.75;0.288618;0.451219;0.512195;-1;+1;-1;-1;-1

26.6;-0.158537;0.288618;0.451219;-1;+1;-1;-1;-1

26.05;-0.321138;-0.158537;0.288618;-1;-1;-1;-1;-1

25.6;-0.280488;-0.321138;-0.158537;+1;-1;-1;-1;-1

26;0.0650406;-0.280488;-0.321138;-1;-1;+1;-1;-1

26;-0.097561;0.0650406;-0.280488;+1;+1;+1;-1;-1

26.36;0.0487805;-0.097561;0.0650406;+1;-1;-1;-1;-1

27.3;0.284553;0.0487805;-0.097561;+1;+1;+1;-1;-1

27.36;-0.0731707;0.284553;0.0487805;-1;+1;-1;-1;-1

26.65;-0.386179;-0.0731707;0.284553;-1;+1;-1;-1;-1

26.19;-0.284553;-0.386179;-0.0731707;-1;-1;-1;-1;-1

26.1;-0.134146;-0.284553;-0.386179;-1;-1;+1;-1;-1

26.1;-0.097561;-0.134146;-0.284553;-1;-1;+1;-1;-1

25.7;-0.260163;-0.097561;-0.134146;+1;-1;-1;-1;-1

26.3;0.146341;-0.260163;-0.097561;-1;-1;+1;-1;-1

26.3;-0.097561;0.146341;-0.260163;+1;+1;-1;-1;-1

26.31;-0.0934959;-0.097561;0.146341;+1;-1;-1;-1;-1

26.9;0.142276;-0.0934959;-0.097561;+1;+1;+1;-1;-1

27.38;0.097561;0.142276;-0.0934959;-1;+1;+1;-1;-1

26.7;-0.373984;0.097561;0.142276;+1;+1;-1;-1;-1

26.9;-0.0162602;-0.373984;0.097561;+1;-1;-1;-1;-1

27.66;0.211382;-0.0162602;-0.373984;-1;+1;+1;-1;-1

27.3;-0.243902;0.211382;-0.0162602;-1;+1;-1;-1;-1

