34.9;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;0.409836;0.295082;-0.357377;0.111475;0.285246;+1;0;-1;+1;-1

35.5;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;0.409836;0.295082;-0.357377;0.111475;+1;0;+1;+1;-1

36.35;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;0.409836;0.295082;-0.357377;+1;0;+1;+1;-1

38.59;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;0.409836;0.295082;+1;0;+1;+1;-1

39.45;0.396721;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;0.409836;+1;0;-1;+1;-1

39.8;0.229508;0.396721;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;0.439344;-1;0;-1;+1;-1

39.8;0.114754;0.229508;0.396721;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;0.0852459;-1;0;-1;+1;-1

39;-0.147541;0.114754;0.229508;0.396721;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-0.213115;-1;0;-1;+1;-1

39;0.114754;-0.147541;0.114754;0.229508;0.396721;0.84918;0.393443;0.311475;-0.0819672;0.0983607;0.163934;0.47541;-0.180328;-0.540984;0.180328;0.770492;0.442623;-0.377049;-0.108197;-0.0590164;-0.291803;-0.196721;0.606557;-0.167213;-0.242623;0.0983607;0.390164;0.298361;-0.213115;0.262295;-0.662295;0.416393;-0.213115;-0.0163934;0.245902;0.377049;0.508197;-0.0163934;0.0819672;-0.0163934;-1;0;-1;+1;-1

