27;-1;0.929825;0.263158;0.122807;1;-0.0535715;-0.303571;-0.0892858;-0.621429;-0.217857;-0.678571;-0.321429;-0.571429;-0.410714;-0.660714;-0.139286;-0.146429;-0.517857;-0.392857;-0.460714;-0.328571;-0.360714;-0.625;-0.685714;-0.628571;-0.446429;-0.871429;-0.307143;-1;-0.648696;0.00521739;-0.426087;-0.471304;-0.568696;-0.617391;0.04;0.33913;-0.669565;0.0191304;-0.0713044;0.00869564;-0.773913;-0.895652;-0.603478;-0.683478;-0.405217;-0.446957;-0.252174;-0.773913;-0.273043;-0.996522;-0.026087;-0.826087;-0.405217;0.449351;-0.00779222;0.31948;0.584416;-0.454545;-0.558442;-1;0;0;0;0

26.2;-0.473684;-1;0.929825;0.263158;-0.428571;1;-0.0535715;-0.303571;-0.0892858;-0.621429;-0.217857;-0.678571;-0.321429;-0.571429;-0.410714;-0.660714;-0.139286;-0.146429;-0.517857;-0.392857;-0.460714;-0.328571;-0.360714;-0.625;-0.685714;-0.628571;-0.446429;-0.871429;-0.273043;-1;-0.648696;0.00521739;-0.426087;-0.471304;-0.568696;-0.617391;0.04;0.33913;-0.669565;0.0191304;-0.0713044;0.00869564;-0.773913;-0.895652;-0.603478;-0.683478;-0.405217;-0.446957;-0.252174;-0.773913;-0.273043;-0.996522;-0.026087;-0.826087;-0.111688;0.449351;-0.00779222;0.31948;0.584416;-0.454545;+1;0;0;0;0

26.4;0.22807;-0.473684;-1;0.929825;-0.357143;-0.428571;1;-0.0535715;-0.303571;-0.0892858;-0.621429;-0.217857;-0.678571;-0.321429;-0.571429;-0.410714;-0.660714;-0.139286;-0.146429;-0.517857;-0.392857;-0.460714;-0.328571;-0.360714;-0.625;-0.685714;-0.628571;-0.446429;-0.822609;-0.273043;-1;-0.648696;0.00521739;-0.426087;-0.471304;-0.568696;-0.617391;0.04;0.33913;-0.669565;0.0191304;-0.0713044;0.00869564;-0.773913;-0.895652;-0.603478;-0.683478;-0.405217;-0.446957;-0.252174;-0.773913;-0.273043;-0.996522;-0.026087;-0.74026;-0.111688;0.449351;-0.00779222;0.31948;0.584416;-1;0;0;0;0

25.99;-0.2;0.22807;-0.473684;-1;-0.0178572;-0.357143;-0.428571;1;-0.0535715;-0.303571;-0.0892858;-0.621429;-0.217857;-0.678571;-0.321429;-0.571429;-0.410714;-0.660714;-0.139286;-0.146429;-0.517857;-0.392857;-0.460714;-0.328571;-0.360714;-0.625;-0.685714;-0.628571;-0.408696;-0.822609;-0.273043;-1;-0.648696;0.00521739;-0.426087;-0.471304;-0.568696;-0.617391;0.04;0.33913;-0.669565;0.0191304;-0.0713044;0.00869564;-0.773913;-0.895652;-0.603478;-0.683478;-0.405217;-0.446957;-0.252174;-0.773913;-0.273043;-0.996522;0.454545;-0.74026;-0.111688;0.449351;-0.00779222;0.31948;+1;0;0;0;0

27;0.796491;-0.2;0.22807;-0.473684;-1;-0.0178572;-0.357143;-0.428571;1;-0.0535715;-0.303571;-0.0892858;-0.621429;-0.217857;-0.678571;-0.321429;-0.571429;-0.410714;-0.660714;-0.139286;-0.146429;-0.517857;-0.392857;-0.460714;-0.328571;-0.360714;-0.625;-0.685714;-0.586087;-0.408696;-0.822609;-0.273043;-1;-0.648696;0.00521739;-0.426087;-0.471304;-0.568696;-0.617391;0.04;0.33913;-0.669565;0.0191304;-0.0713044;0.00869564;-0.773913;-0.895652;-0.603478;-0.683478;-0.405217;-0.446957;-0.252174;-0.773913;-0.273043;-0.994805;0.454545;-0.74026;-0.111688;0.449351;-0.00779222;+1;0;0;0;0

