101.4;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-0.0986426;-0.493213;-0.0135747;0.475113;-0.531222;-1;0;-1;-1;-1

101;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-0.0986426;-0.493213;-0.0135747;0.475113;+1;0;-1;-1;-1

102.79;0.18371;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-0.0986426;-0.493213;-0.0135747;+1;0;-1;-1;-1

105.85;0.413575;0.18371;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-0.0986426;-0.493213;-1;0;+1;-1;-1

105;-0.294118;0.413575;0.18371;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-0.0986426;-1;0;-1;-1;-1

103.8;-0.357466;-0.294118;0.413575;0.18371;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-0.136652;-1;0;-1;-1;-1

101.8;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-0.21267;0.0153846;0.554751;-0.556561;0.040724;-1;0;+1;-1;-1

98;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-0.21267;0.0153846;0.554751;-0.556561;-1;0;+1;-1;-1

94.9;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-0.21267;0.0153846;0.554751;-1;0;-1;-1;-1

92;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-0.21267;0.0153846;-1;0;-1;-1;-1

91.99;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-0.21267;-1;0;-1;-1;-1

91;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;0.18371;-1;0;-1;-1;-1

90;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;0.413575;+1;0;-1;-1;-1

91;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;-0.294118;-1;0;-1;-1;-1

86.25;-1;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-0.357466;+1;0;-1;-1;-1

87.49;0.0841629;-1;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;-0.502262;-1;0;-1;-1;-1

86.7;-0.283258;0.0841629;-1;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;-0.828054;+1;0;+1;-1;-1

93;1;-0.283258;0.0841629;-1;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-0.701357;+1;0;+1;-1;-1

96.5;0.493213;1;-0.283258;0.0841629;-1;0.040724;-0.321267;-0.319457;-0.142081;-0.665158;-1;0;-1;-1;-1

93.47;-0.688688;0.493213;1;-0.283258;0.0841629;-1;0.040724;-0.321267;-0.319457;-0.142081;-1;0;-1;-1;-1

90.33;-0.708597;-0.688688;0.493213;1;-0.283258;0.0841629;-1;0.040724;-0.321267;-0.319457;-1;0;-1;-1;-1

87.32;-0.685068;-0.708597;-0.688688;0.493213;1;-0.283258;0.0841629;-1;0.040724;-0.321267;+1;0;+1;-1;-1

90.2;0.380995;-0.685068;-0.708597;-0.688688;0.493213;1;-0.283258;0.0841629;-1;0.040724;+1;0;+1;-1;-1

92;0.18552;0.380995;-0.685068;-0.708597;-0.688688;0.493213;1;-0.283258;0.0841629;-1;-1;0;-1;-1;-1

90.54;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-0.688688;0.493213;1;-0.283258;0.0841629;-1;0;-1;-1;-1

90.5;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-0.688688;0.493213;1;-0.283258;-1;0;-1;-1;-1

89.55;-0.312217;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-0.688688;0.493213;1;+1;0;-1;-1;-1

89.99;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-0.688688;0.493213;-1;0;+1;-1;-1

89.25;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-0.688688;-1;0;-1;-1;-1

85.3;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-0.708597;-1;0;+1;-1;-1

81.2;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;0.380995;-0.685068;-1;0;-1;-1;-1

80;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;0.380995;+1;0;-1;-1;-1

85;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;0.18552;-1;0;+1;-1;-1

83;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;-0.404525;-1;0;-1;-1;-1

82.53;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-0.147511;+1;0;+1;-1;-1

85;0.306787;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-0.312217;-1;0;-1;-1;-1

84;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;-0.0606335;-1;0;-1;-1;-1

84;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;-0.274208;+1;0;+1;-1;-1

86.4;0.294118;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;-0.855204;+1;0;-1;-1;-1

86.5;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-0.357466;-0.882353;+1;0;-1;-1;-1

88.79;0.274208;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-0.357466;+1;0;+1;-1;-1

92.99;0.619909;0.274208;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;0.764706;-1;0;-1;-1;-1

91.82;-0.352036;0.619909;0.274208;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-0.225339;-0.502262;+1;0;-1;-1;-1

95.78;0.576471;-0.352036;0.619909;0.274208;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-0.225339;+1;0;+1;-1;-1

95.99;-0.102262;0.576471;-0.352036;0.619909;0.274208;-0.122172;0.294118;-0.140272;-0.321267;0.306787;-1;0;-1;-1;-1

92.99;-0.683258;-0.102262;0.576471;-0.352036;0.619909;0.274208;-0.122172;0.294118;-0.140272;-0.321267;+1;0;+1;-1;-1

94.59;0.149321;-0.683258;-0.102262;0.576471;-0.352036;0.619909;0.274208;-0.122172;0.294118;-0.140272;-1;0;-1;-1;-1

92.1;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-0.352036;0.619909;0.274208;-0.122172;0.294118;+1;0;-1;-1;-1

92.55;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-0.352036;0.619909;0.274208;-0.122172;+1;0;+1;-1;-1

93.3;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-0.352036;0.619909;0.274208;-1;0;-1;-1;-1

92.8;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-0.352036;0.619909;-1;0;-1;-1;-1

91.1;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-0.352036;-1;0;-1;-1;-1

89.4;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;0.576471;-1;0;-1;-1;-1

88.61;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;-0.102262;+1;0;+1;-1;-1

92.2;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-0.683258;+1;0;+1;-1;-1

94.05;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;0.149321;-1;0;-1;-1;-1

93.31;-0.274208;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;-0.59095;-1;0;-1;-1;-1

91.5;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;-0.0588235;+1;0;-1;-1;-1

94.56;0.413575;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-0.0045249;+1;0;+1;-1;-1

96.2;0.156561;0.413575;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-0.230769;-1;0;-1;-1;-1

94.2;-0.502262;0.156561;0.413575;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-0.447964;-0.447964;-1;0;-1;-1;-1

92.9;-0.375566;-0.502262;0.156561;0.413575;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-0.447964;+1;0;-1;-1;-1

94.4;0.131222;-0.375566;-0.502262;0.156561;0.413575;-0.467873;-0.274208;0.19457;0.509502;-0.283258;-1;0;+1;-1;-1

94.05;-0.20362;0.131222;-0.375566;-0.502262;0.156561;0.413575;-0.467873;-0.274208;0.19457;0.509502;-1;0;-1;-1;-1

93.6;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;0.156561;0.413575;-0.467873;-0.274208;0.19457;+1;0;-1;-1;-1

94.2;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;0.156561;0.413575;-0.467873;-0.274208;+1;0;-1;-1;-1

95.41;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;0.156561;0.413575;-0.467873;+1;0;+1;-1;-1

97.34;0.20905;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;0.156561;0.413575;-1;0;-1;-1;-1

97;-0.20181;0.20905;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;0.156561;-1;0;-1;-1;-1

94.1;-0.665158;-0.20181;0.20905;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;-0.502262;-1;0;+1;-1;-1

91.1;-0.683258;-0.665158;-0.20181;0.20905;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-0.375566;+1;0;-1;-1;-1

92;0.0226244;-0.683258;-0.665158;-0.20181;0.20905;0.078733;-0.0316742;-0.221719;-0.20362;0.131222;-1;0;+1;-1;-1

