9.87;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;0.0458716;-0.522936;0.137615;0.688073;-0.119266;+1;0;0;0;0

10.04;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;0.0458716;-0.522936;0.137615;0.688073;+1;0;0;0;0

10.35;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;0.0458716;-0.522936;0.137615;+1;0;0;0;0

10.45;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;0.0458716;-0.522936;+1;0;0;0;0

10.68;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;0.0458716;-1;0;0;0;0

10.65;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-0.46789;-1;0;0;0;0

10.38;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-0.798165;-1;0;0;0;0

10.1;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-0.724771;-1;0;0;0;0

9.98;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;-0.155963;-1;0;0;0;0

9.72;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-0.449541;+1;0;0;0;0

9.8;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-0.155963;-1;0;0;0;0

9.45;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;0.027523;-1;0;0;0;0

9.41;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;0.00917433;-1;0;0;0;0

9.22;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-0.247706;-1;0;0;0;0

9.04;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-0.376147;-1;0;0;0;0

8.83;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;-0.100917;-1;0;0;0;0

8.45;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;-0.0458715;+1;0;0;0;0

9;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-0.137615;+1;0;0;0;0

9.28;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;0.174312;-1;0;0;0;0

9.17;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;0.412844;-1;0;0;0;0

8.75;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;0.119266;+1;0;0;0;0

8.79;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;0.376147;+1;0;0;0;0

8.95;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-0.00917429;-1;0;0;0;0

8.9;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;0.229358;-1;0;0;0;0

8.76;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-0.247706;-1;0;0;0;0

8.45;-0.761468;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;-0.688073;-1;0;0;0;0

8.07;-0.889908;-0.761468;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-0.706422;+1;0;0;0;0

8.1;-0.137615;-0.889908;-0.761468;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-0.412844;-1;0;0;0;0

8.08;-0.229358;-0.137615;-0.889908;-0.761468;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-0.669725;-1;0;0;0;0

7.64;-1;-0.229358;-0.137615;-0.889908;-0.761468;-0.449541;-0.284404;0.100917;-0.119266;-0.963303;-0.394495;0.321101;0.816514;-0.889908;-0.577982;-0.522936;-0.541284;-0.266055;-0.834862;-0.0458715;-1;0;0;0;0

