24.42;24.9;24.21;24.85;9713;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;0.68;-0.25;-0.30;0.85;0.10;-1;0;0;0;0

24.38;24.45;24.15;24.3;2799;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;0.68;-0.25;-0.30;0.85;-1;0;0;0;0

24.34;24.7;23.99;24.1;8712;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;0.68;-0.25;-0.30;+1;0;0;0;0

24.38;25.05;24.33;24.49;9981;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;0.68;-0.25;+1;0;0;0;0

24.5;24.87;24.41;24.79;7512;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;0.68;+1;0;0;0;0

25.33;25.75;24.4;24.85;27287;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;0.62;-1;0;0;0;0

25.32;25.89;25;25.8;9888;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;0.89;-1;0;0;0;0

24.8;25.56;24.7;25.2;10225;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;0.47;-1;0;0;0;0

24.53;24.95;24.12;24.89;8954;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-0.21;+1;0;0;0;0

24.61;24.73;24.31;24.57;8092;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-0.37;-1;0;0;0;0

24.5;25.03;24.3;24.78;8519;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;1.00;-1;0;0;0;0

24.5;24.71;24.22;24.47;9286;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;-0.67;-1;0;0;0;0

24.31;24.66;24.07;24.51;9795;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;0.31;+1;0;0;0;0

24.6;24.65;24.16;24.45;9728;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-0.62;+1;0;0;0;0

25.2;25.43;24.71;24.81;13823;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;0.70;-1;0;0;0;0

24.74;25;24.3;25;8430;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;0.55;-1;0;0;0;0

24.29;24.8;24.2;24.72;10967;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;-0.25;+1;0;0;0;0

24.92;25.08;23.9;24.21;26661;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;-0.76;+1;0;0;0;0

25.18;25.4;24.49;25.15;10814;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;0.46;+1;0;0;0;0

26;26.18;24.88;25.35;23519;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;0.41;-1;0;0;0;0

25.9;26.78;25.8;25.8;15993;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-0.21;+1;0;0;0;0

26;26.4;25.65;25.96;10441;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;-0.68;-1;0;0;0;0

25.15;26.32;24.9;26.12;15291;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;0.88;+1;0;0;0;0

25.4;25.62;24.85;25;7683;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;1.00;-1;0;0;0;0

25.3;25.69;25.3;25.4;4783;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-0.22;+1;0;0;0;0

25.72;26;25.39;25.6;8400;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;0.42;-1;0;0;0;0

25.5;26;25.1;25.61;7539;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;-2.05;+1;0;0;0;0

25.63;26.1;25.59;25.79;5903;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;0.25;+1;0;0;0;0

25.64;25.68;25.2;25.5;4739;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;-0.60;+1;0;0;0;0

25.74;25.87;25.4;25.83;2092;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;0.50;+1;0;0;0;0

25.9;26;25.4;25.5;6742;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-0.58;-1;0;0;0;0

25.84;26;25.38;25.7;7352;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-0.41;-1;0;0;0;0

25.58;25.95;25.35;25.8;7200;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;-1.11;-1;0;0;0;0

25.4;25.66;25.1;25.42;3019;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;0.55;+1;0;0;0;0

25.55;25.95;25.05;25.7;7689;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;-0.35;-1;0;0;0;0

25.3;25.76;25.05;25.52;10632;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;0.40;+1;0;0;0;0

25.6;25.9;25.25;25.72;11117;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-0.40;+1;0;0;0;0

25.9;26.14;25.31;25.31;7126;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;-0.19;-1;0;0;0;0

25.72;26.19;25.72;25.95;3938;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-0.30;+1;0;0;0;0

25.95;26.24;25.69;26.2;5279;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-0.09;-1;0;0;0;0

25.8;26.1;25.5;25.98;6567;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-0.04;-1;0;0;0;0

25.7;25.95;25.55;25.55;5803;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-0.04;-1;0;0;0;0

25.55;25.9;25.47;25.79;11509;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;0.04;-1;0;0;0;0

25.39;25.7;25.2;25.52;6427;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;0.12;+1;0;0;0;0

25.44;25.7;25.25;25.46;5320;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;0.83;-1;0;0;0;0

25.36;25.5;25.12;25.42;5481;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;-0.01;+1;0;0;0;0

25.5;25.54;25.11;25.16;6571;0.14;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;-0.52;+1;0;0;0;0

25.7;25.92;25.51;25.61;7134;0.20;0.14;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-0.27;+1;0;0;0;0

25.8;25.92;25.5;25.63;8705;0.10;0.20;0.14;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;0.08;-1;0;0;0;0

25.76;26;25.59;25.7;7493;-0.04;0.10;0.20;0.14;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;-0.11;+1;0;0;0;0

26;26.15;25.78;25.8;10894;0.24;-0.04;0.10;0.20;0.14;-0.08;0.05;-0.16;-0.15;-0.10;-0.15;0.23;-0.18;0.30;0.30;-0.25;0.15;-0.18;-0.26;-0.06;0.16;0.10;0.01;0.13;-0.22;0.42;-0.10;0.25;-0.85;0.10;-0.10;0.82;0.26;0.63;-0.45;-0.46;0.60;0.29;-0.19;0.00;+1;0;0;0;0

