8.37;0.643564;-0.227723;0.306931;0.306931;0.326733;-0.049505;0.50495;0.108911;-0.049505;-0.029703;-1;0;0;0;0

8.32;-0.0891089;0.643564;-0.227723;0.306931;0.306931;0.326733;-0.049505;0.50495;0.108911;-0.049505;+1;0;0;0;0

8.4;0.168317;-0.0891089;0.643564;-0.227723;0.306931;0.306931;0.326733;-0.049505;0.50495;0.108911;-1;0;0;0;0

7.89;-1;0.168317;-0.0891089;0.643564;-0.227723;0.306931;0.306931;0.326733;-0.049505;0.50495;-1;0;0;0;0

7.66;-0.445545;-1;0.168317;-0.0891089;0.643564;-0.227723;0.306931;0.306931;0.326733;-0.049505;-1;0;0;0;0

7.39;-0.524752;-0.445545;-1;0.168317;-0.0891089;0.643564;-0.227723;0.306931;0.306931;0.326733;-1;0;0;0;0

7.39;0.00990098;-0.524752;-0.445545;-1;0.168317;-0.0891089;0.643564;-0.227723;0.306931;0.306931;-1;0;0;0;0

7.14;-0.485149;0.00990098;-0.524752;-0.445545;-1;0.168317;-0.0891089;0.643564;-0.227723;0.306931;-1;0;0;0;0

7.05;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;0.168317;-0.0891089;0.643564;-0.227723;-1;0;0;0;0

6.7;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;0.168317;-0.0891089;0.643564;+1;0;0;0;0

6.77;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;0.168317;-0.0891089;-1;0;0;0;0

6.45;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;0.168317;-1;0;0;0;0

6.23;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;+1;0;0;0;0

6.29;0.128713;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-0.445545;-1;0;0;0;0

5.95;-0.663366;0.128713;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-0.524752;-1;0;0;0;0

5.92;-0.049505;-0.663366;0.128713;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;0.00990098;-1;0;0;0;0

5.92;0.00990098;-0.049505;-0.663366;0.128713;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;-0.485149;+1;0;0;0;0

6;0.168317;0.00990098;-0.049505;-0.663366;0.128713;-0.425743;-0.623762;0.148515;-0.683168;-0.168317;+1;0;0;0;0

