81;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.304878;-0.385366;-1;+1;0;0;0;0

82.6;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.304878;-0.353993;+1;0;0;0;0

85;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.190244;-0.275328;+1;0;0;0;0

86.99;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.095122;0.208582;-1;0;0;0;0

86.5;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.0268292;0.115614;-1;0;0;0;0

85.5;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.587805;-0.00357569;+1;0;0;0;0

86.25;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.295122;-0.551847;-1;0;0;0;0

86;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.295122;-0.265793;-1;0;0;0;0

82.11;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0707317;-0.265793;-1;0;0;0;0

80;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.131707;0.0917759;+1;0;0;0;0

81.4;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.00975612;0.151371;-1;0;0;0;0

81;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0536585;0.0321812;-1;0;0;0;0

80;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.219512;-0.0297974;+1;0;0;0;0

80.8;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.539024;-0.191895;-1;0;0;0;0

77.5;-0.856098;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.1;-0.504172;+1;0;0;0;0

77.65;-0.0146341;-0.856098;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.1;-0.0750894;-1;0;0;0;0

75.69;-0.529268;-0.0146341;-0.856098;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.758537;-0.0750894;+1;0;0;0;0

79;0.756098;-0.529268;-0.0146341;-0.856098;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.12439;-0.718713;+1;0;0;0;0

80.4;0.290244;0.756098;-0.529268;-0.0146341;-0.856098;0.143902;-0.295122;-0.14878;0.290244;-0.565854;-1;-0.112195;0.131707;-0.295122;-0.170732;0.434146;0.534146;0.339024;0.0219512;-0.0989273;-1;0;0;0;0

