127;0.531322;0.2529;-0.0719258;+1;+1;-1;+1;+1

128.5;-0.025522;0.531322;0.2529;+1;+1;-1;+1;-1

128.6;-0.155452;-0.025522;0.531322;+1;+1;+1;+1;-1

130;-0.0348028;-0.155452;-0.025522;-1;+1;-1;+1;+1

127.6;-0.387471;-0.0348028;-0.155452;-1;+1;-1;+1;-1

125;-0.406032;-0.387471;-0.0348028;+1;-1;-1;+1;-1

127.8;0.0951276;-0.406032;-0.387471;-1;-1;+1;+1;+1

121;-0.795824;0.0951276;-0.406032;+1;+1;-1;+1;-1

123.49;0.0663573;-0.795824;0.0951276;+1;-1;+1;+1;+1

127;0.161021;0.0663573;-0.795824;-1;+1;+1;+1;+1

122;-0.62877;0.161021;0.0663573;-1;+1;-1;+1;-1

118.4;-0.49884;-0.62877;0.161021;-1;-1;-1;+1;-1

117;-0.294664;-0.49884;-0.62877;-1;-1;+1;+1;-1

116;-0.257541;-0.294664;-0.49884;-1;-1;+1;+1;-1

107;-1;-0.257541;-0.294664;-1;-1;-1;+1;-1

107;-0.164733;-1;-0.257541;-1;-1;-1;+1;+1

103;-0.535963;-0.164733;-1;+1;-1;+1;+1;-1

106.89;0.196288;-0.535963;-0.164733;+1;-1;+1;+1;+1

115;0.587935;0.196288;-0.535963;+1;+1;+1;+1;+1

119.99;0.298376;0.587935;0.196288;-1;+1;-1;+1;+1

113;-0.813457;0.298376;0.587935;+1;+1;+1;+1;-1

118;0.299304;-0.813457;0.298376;+1;-1;+1;+1;+1

119.8;0.00232017;0.299304;-0.813457;+1;+1;+1;+1;-1

125;0.317865;0.00232017;0.299304;-1;+1;+1;+1;+1

119.97;-0.631555;0.317865;0.00232017;-1;+1;-1;+1;-1

118.1;-0.338283;-0.631555;0.317865;-1;-1;+1;+1;+1

114;-0.545244;-0.338283;-0.631555;-1;-1;+1;+1;-1

110;-0.535963;-0.545244;-0.338283;-1;-1;-1;+1;-1

110;-0.164733;-0.535963;-0.545244;-1;-1;+1;+1;+1

106;-0.535963;-0.164733;-0.535963;-1;-1;+1;+1;-1

100.99;-0.629698;-0.535963;-0.164733;-1;-1;-1;+1;-1

96;-0.627842;-0.629698;-0.535963;+1;-1;+1;+1;-1

101.53;0.348492;-0.627842;-0.629698;+1;-1;+1;+1;+1

104.25;0.087703;0.348492;-0.627842;+1;+1;+1;+1;-1

106.75;0.0672854;0.087703;0.348492;-1;+1;+1;+1;+1

104.61;-0.363341;0.0672854;0.087703;+1;+1;-1;+1;-1

107.5;0.10348;-0.363341;0.0672854;+1;-1;+1;+1;+1

110;0.0672854;0.10348;-0.363341;-1;+1;-1;+1;+1

108;-0.350348;0.0672854;0.10348;-1;+1;-1;+1;-1

105;-0.443155;-0.350348;0.0672854;-1;-1;-1;+1;-1

104.99;-0.165661;-0.443155;-0.350348;+1;-1;+1;+1;+1

109;0.207425;-0.165661;-0.443155;+1;-1;+1;+1;+1

116.45;0.526682;0.207425;-0.165661;+1;+1;+1;+1;+1

129;1;0.526682;0.207425;-1;+1;+1;+1;+1

123.7;-0.656613;1;0.526682;-1;+1;-1;+1;-1

117;-0.786543;-0.656613;1;+1;-1;+1;+1;-1

119.9;0.104408;-0.786543;-0.656613;+1;-1;+1;+1;+1

120;-0.155452;0.104408;-0.786543;+1;+1;+1;+1;-1

120.05;-0.160093;-0.155452;0.104408;+1;+1;+1;+1;-1

121.2;-0.0580047;-0.160093;-0.155452;-1;+1;-1;+1;+1

120;-0.276102;-0.0580047;-0.160093;-1;+1;-1;+1;-1

113.57;-0.761485;-0.276102;-0.0580047;-1;-1;-1;+1;-1

111.49;-0.357773;-0.761485;-0.276102;-1;-1;-1;+1;-1

107.5;-0.535035;-0.357773;-0.761485;+1;-1;+1;+1;-1

108.15;-0.104408;-0.535035;-0.357773;+1;-1;+1;+1;+1

110;0.00696055;-0.104408;-0.535035;+1;+1;+1;+1;+1

112;0.0208817;0.00696055;-0.104408;-1;+1;-1;+1;+1

110.11;-0.340139;0.0208817;0.00696055;-1;+1;-1;+1;-1

109.1;-0.258469;-0.340139;0.0208817;+1;-1;-1;+1;-1

111;0.0116009;-0.258469;-0.340139;+1;-1;+1;+1;+1

112.99;0.0199536;0.0116009;-0.258469;+1;+1;-1;+1;+1

118.55;0.351276;0.0199536;0.0116009;+1;+1;+1;+1;+1

122.5;0.201856;0.351276;0.0199536;+1;+1;-1;+1;+1

126;0.160093;0.201856;0.351276;-1;+1;+1;+1;+1

117;-1;0.160093;0.201856;+1;+1;-1;+1;-1

119.51;0.0682134;-1;0.160093;+1;-1;+1;+1;+1

124;0.251972;0.0682134;-1;+1;+1;+1;+1;+1

