208.99;0.362839;0.419087;-0.327801;0.261411;-0.00414936;-1;0;0;0;0

206.2;-0.257576;0.418257;0.419087;-0.327801;0.261411;-1;0;0;0;0

204;-0.210526;-0.227386;0.418257;0.419087;-0.327801;+1;0;0;0;0

208.48;0.322169;-0.178423;-0.227386;0.418257;0.419087;+1;0;0;0;0

217.51;0.685008;0.375934;-0.178423;-0.227386;0.418257;+1;0;0;0;0

219.02;0.085327;0.753527;0.375934;-0.178423;-0.227386;-1;0;0;0;0

216.99;-0.19697;0.129461;0.753527;0.375934;-0.178423;-1;0;0;0;0

210;-0.592504;-0.164315;0.129461;0.753527;0.375934;-1;0;0;0;0

207.5;-0.23445;-0.575934;-0.164315;0.129461;0.753527;-1;0;0;0;0

205;-0.23445;-0.203319;-0.575934;-0.164315;0.129461;+1;0;0;0;0

205.5;0.00478472;-0.203319;-0.203319;-0.575934;-0.164315;-1;0;0;0;0

204;-0.154705;0.0456432;-0.203319;-0.203319;-0.575934;-1;0;0;0;0

204;-0.0350877;-0.120332;0.0456432;-0.203319;-0.203319;-1;0;0;0;0

204;-0.0350877;0.00414939;-0.120332;0.0456432;-0.203319;-1;0;0;0;0

199.9;-0.362041;0.00414939;0.00414939;-0.120332;0.0456432;+1;0;0;0;0

200;-0.0271132;-0.3361;0.00414939;0.00414939;-0.120332;-1;0;0;0;0

199.97;-0.03748;0.0124481;-0.3361;0.00414939;0.00414939;+1;0;0;0;0

207;0.525518;0.00165977;0.0124481;-0.3361;0.00414939;+1;0;0;0;0

208;0.0446571;0.587552;0.00165977;0.0124481;-0.3361;-1;0;0;0;0

205.92;-0.200957;0.0871369;0.587552;0.00165977;0.0124481;-1;0;0;0;0

202;-0.347687;-0.168465;0.0871369;0.587552;0.00165977;+1;0;0;0;0

203.2;0.0606061;-0.321162;-0.168465;0.0871369;0.587552;+1;0;0;0;0

213;0.746412;0.103734;-0.321162;-0.168465;0.0871369;-1;0;0;0;0

212.94;-0.0398724;0.817427;0.103734;-0.321162;-0.168465;-1;0;0;0;0

207.5;-0.468899;-0.00082986;0.817427;0.103734;-0.321162;-1;0;0;0;0

202.6;-0.425837;-0.447303;-0.00082986;0.817427;0.103734;-1;0;0;0;0

198.98;-0.323764;-0.40249;-0.447303;-0.00082986;0.817427;-1;0;0;0;0

194;-0.432217;-0.296266;-0.40249;-0.447303;-0.00082986;+1;0;0;0;0

198.1;0.291866;-0.409129;-0.296266;-0.40249;-0.447303;-1;0;0;0;0

186;-1;0.344398;-0.409129;-0.296266;-0.40249;-1;0;0;0;0

181;-0.433812;-1;0.344398;-0.409129;-0.296266;-1;0;0;0;0

174;-0.593301;-0.410788;-1;0.344398;-0.409129;+1;0;0;0;0

184.5;0.802233;-0.576763;-0.410788;-1;0.344398;-1;0;0;0;0

184.5;-0.0350877;0.875519;-0.576763;-0.410788;-1;-1;0;0;0;0

184;-0.0749601;0.00414939;0.875519;-0.576763;-0.410788;-1;0;0;0;0

184;-0.0350877;-0.0373444;0.00414939;0.875519;-0.576763;-1;0;0;0;0

183.02;-0.113238;0.00414939;-0.0373444;0.00414939;0.875519;+1;0;0;0;0

187.5;0.322169;-0.0771784;0.00414939;-0.0373444;0.00414939;+1;0;0;0;0

191.1;0.251994;0.375934;-0.0771784;0.00414939;-0.0373444;+1;0;0;0;0

195.5;0.31579;0.302905;0.375934;-0.0771784;0.00414939;-1;0;0;0;0

190;-0.473684;0.369295;0.302905;0.375934;-0.0771784;+1;0;0;0;0

202;0.92185;-0.452282;0.369295;0.302905;0.375934;+1;0;0;0;0

202.5;0.00478472;1;-0.452282;0.369295;0.302905;+1;0;0;0;0

207;0.323764;0.0456432;1;-0.452282;0.369295;-1;0;0;0;0

206;-0.114833;0.377593;0.0456432;1;-0.452282;-1;0;0;0;0

203;-0.274322;-0.0788382;0.377593;0.0456432;1;+1;0;0;0;0

210;0.523126;-0.244813;-0.0788382;0.377593;0.0456432;-1;0;0;0;0

205;-0.433812;0.585062;-0.244813;-0.0788382;0.377593;+1;0;0;0;0

205.9;0.0366826;-0.410788;0.585062;-0.244813;-0.0788382;-1;0;0;0;0

204.9;-0.114833;0.0788382;-0.410788;0.585062;-0.244813;-1;0;0;0;0

201;-0.346092;-0.0788382;0.0788382;-0.410788;0.585062;-1;0;0;0;0

200;-0.114833;-0.319502;-0.0788382;0.0788382;-0.410788;-1;0;0;0;0

196;-0.354067;-0.0788382;-0.319502;-0.0788382;0.0788382;+1;0;0;0;0

198;0.124402;-0.327801;-0.0788382;-0.319502;-0.0788382;+1;0;0;0;0

199;0.0446571;0.170125;-0.327801;-0.0788382;-0.319502;+1;0;0;0;0

211;0.92185;0.0871369;0.170125;-0.327801;-0.0788382;-1;0;0;0;0

207.5;-0.314195;1;0.0871369;0.170125;-0.327801;+1;0;0;0;0

208;0.00478472;-0.286307;1;0.0871369;0.170125;+1;0;0;0;0

214;0.443381;0.0456432;-0.286307;1;0.0871369;-1;0;0;0;0

214;-0.0350877;0.502075;0.0456432;-0.286307;1;-1;0;0;0;0

213.5;-0.0749601;0.00414939;0.502075;0.0456432;-0.286307;+1;0;0;0;0

215;0.0845295;-0.0373444;0.00414939;0.502075;0.0456432;+1;0;0;0;0

218;0.204147;0.128631;-0.0373444;0.00414939;0.502075;-1;0;0;0;0

217;-0.114833;0.253112;0.128631;-0.0373444;0.00414939;-1;0;0;0;0

212.5;-0.393939;-0.0788382;0.253112;0.128631;-0.0373444;+1;0;0;0;0

215.25;0.184211;-0.369295;-0.0788382;0.253112;0.128631;+1;0;0;0;0

216.5;0.0645933;0.232365;-0.369295;-0.0788382;0.253112;+1;0;0;0;0

225.9;0.714514;0.107884;0.232365;-0.369295;-0.0788382;-1;0;0;0;0

224;-0.186603;0.784232;0.107884;0.232365;-0.369295;+1;0;0;0;0

227;0.204147;-0.153527;0.784232;0.107884;0.232365;+1;0;0;0;0

231.3;0.307815;0.253112;-0.153527;0.784232;0.107884;-1;0;0;0;0

227.1;-0.370016;0.360996;0.253112;-0.153527;0.784232;+1;0;0;0;0

227.9;0.0287082;-0.344398;0.360996;0.253112;-0.153527;+1;0;0;0;0

229.5;0.092504;0.0705394;-0.344398;0.360996;0.253112;-1;0;0;0;0

224.01;-0.472887;0.136929;0.0705394;-0.344398;0.360996;-1;0;0;0;0

222;-0.195375;-0.451452;0.136929;0.0705394;-0.344398;+1;0;0;0;0

230;0.602871;-0.162656;-0.451452;0.136929;0.0705394;+1;0;0;0;0

230.75;0.0247209;0.66805;-0.162656;-0.451452;0.136929;+1;0;0;0;0

231;-0.0151515;0.0663901;0.66805;-0.162656;-0.451452;-1;0;0;0;0

229;-0.194577;0.0248963;0.0663901;0.66805;-0.162656;-1;0;0;0;0

220;-0.752791;-0.161826;0.0248963;0.0663901;0.66805;+1;0;0;0;0

221.3;0.0685806;-0.742739;-0.161826;0.0248963;0.0663901;+1;0;0;0;0

222;0.0207337;0.112033;-0.742739;-0.161826;0.0248963;+1;0;0;0;0

231;0.682616;0.0622407;0.112033;-0.742739;-0.161826;+1;0;0;0;0

232;0.0446571;0.751037;0.0622407;0.112033;-0.742739;-1;0;0;0;0

232;-0.0350877;0.0871369;0.751037;0.0622407;0.112033;+1;0;0;0;0

235.02;0.205742;0.00414939;0.0871369;0.751037;0.0622407;+1;0;0;0;0

245.8;0.824561;0.254772;0.00414939;0.0871369;0.751037;+1;0;0;0;0

256;0.778309;0.898755;0.254772;0.00414939;0.0871369;-1;0;0;0;0

246;-0.832536;0.850622;0.898755;0.254772;0.00414939;-1;0;0;0;0

243;-0.274322;-0.825726;0.850622;0.898755;0.254772;-1;0;0;0;0

240.55;-0.230462;-0.244813;-0.825726;0.850622;0.898755;-1;0;0;0;0

240;-0.0789473;-0.19917;-0.244813;-0.825726;0.850622;+1;0;0;0;0

242.11;0.133174;-0.0414938;-0.19917;-0.244813;-0.825726;+1;0;0;0;0

243.7;0.0917066;0.179253;-0.0414938;-0.19917;-0.244813;-1;0;0;0;0

243;-0.0909091;0.1361;0.179253;-0.0414938;-0.19917;-1;0;0;0;0

242;-0.114833;-0.0539419;0.1361;0.179253;-0.0414938;+1;0;0;0;0

