0.0350518;0.0912864;0.239496;0.26195;-0.708392;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;-0.0797546;0.595092;-0.0552147;0.165644;-0.423313;-1;0;0;0;0

-0.0927835;-0.0539416;0.0462186;0.0898662;-0.213606;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;-0.0797546;0.595092;-0.0552147;0.165644;-1;0;0;0;0

-0.224742;-0.099585;0.0336136;-0.0248566;-0.239599;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;-0.0797546;0.595092;-0.0552147;-1;0;0;0;0

-0.546392;-0.207468;-0.558823;-0.0669219;0.290759;-0.889571;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;-0.0797546;0.595092;+1;0;0;0;0

-0.42268;-0.460581;-0.495798;-0.353729;-0.406487;0.435583;-0.889571;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;-0.0797546;+1;0;0;0;0

-0.27835;-0.120332;-0.0126047;-0.0286808;-0.535713;0.496933;0.435583;-0.889571;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-0.239264;+1;0;0;0;0

-0.158763;-0.182572;-0.0966383;-0.143404;-0.792511;0.423313;0.496933;0.435583;-0.889571;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-0.0184049;-1;0;0;0;0

-0.319588;-0.145228;-0.0924369;0.0516251;-0.660433;-0.411043;0.423313;0.496933;0.435583;-0.889571;-0.325153;-0.312883;-0.251534;0.337423;0.263804;-0.0306748;-0.398773;0.104294;0.0306749;0.815951;0.202454;-0.300613;0.288344;-0.177914;-0.263804;-1;0;0;0;0

