23.3;-1;1;0.761111;0.723016;0.72381;0.77619;0.706349;0.873016;0.837302;0.829365;0.707143;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;0.717449;0.664758;0.664758;0.756396;0.848034;+1;0;+1;-1;-1

23.8;0.89775;-1;1;0.761111;0.723016;0.72381;0.77619;0.706349;0.873016;0.837302;0.829365;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;0.717449;0.664758;0.664758;0.756396;+1;0;+1;-1;-1

25.35;0.98364;0.84127;-1;1;0.761111;0.723016;0.72381;0.77619;0.706349;0.873016;0.837302;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;0.717449;0.664758;0.664758;+1;0;+1;-1;-1

25.5;0.869121;0.924603;0.84127;-1;1;0.761111;0.723016;0.72381;0.77619;0.706349;0.873016;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;0.717449;0.664758;+1;0;+1;-1;-1

25.9;0.889571;0.813492;0.924603;0.84127;-1;1;0.761111;0.723016;0.72381;0.77619;0.706349;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;0.717449;-1;0;-1;-1;-1

25.35;0.811861;0.833333;0.813492;0.924603;0.84127;-1;1;0.761111;0.723016;0.72381;0.77619;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;0.746468;-1;0;-1;-1;-1

25;0.828221;0.757937;0.833333;0.813492;0.924603;0.84127;-1;1;0.761111;0.723016;0.72381;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;0.797633;-1;0;-1;-1;-1

23.49;0.733333;0.77381;0.757937;0.833333;0.813492;0.924603;0.84127;-1;1;0.761111;0.723016;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;0.83047;-1;0;-1;-1;-1

22.5;0.775869;0.681746;0.77381;0.757937;0.833333;0.813492;0.924603;0.84127;-1;1;0.761111;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;0.925926;-1;0;-1;-1;-1

21.99;0.815133;0.723016;0.681746;0.77381;0.757937;0.833333;0.813492;0.924603;0.84127;-1;1;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;0.772432;+1;0;+1;+1;-1

22.15;0.869939;0.761111;0.723016;0.681746;0.77381;0.757937;0.833333;0.813492;0.924603;0.84127;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;0.676212;-1;0;-1;-1;-1

21.9;0.836401;0.814286;0.761111;0.723016;0.681746;0.77381;0.757937;0.833333;0.813492;0.924603;0.84127;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;0.764032;-1;0;-1;-1;-1

21;0.783231;0.781746;0.814286;0.761111;0.723016;0.681746;0.77381;0.757937;0.833333;0.813492;0.924603;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;0.668576;+1;0;+1;+1;-1

21.2;0.873211;0.730159;0.781746;0.814286;0.761111;0.723016;0.681746;0.77381;0.757937;0.833333;0.813492;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;0.748759;-1;0;-1;-1;-1

19.59;0.725153;0.81746;0.730159;0.781746;0.814286;0.761111;0.723016;0.681746;0.77381;0.757937;0.833333;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;0.727377;-1;0;-1;-1;-1

18.5;0.767689;0.67381;0.81746;0.730159;0.781746;0.814286;0.761111;0.723016;0.681746;0.77381;0.757937;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;0.739595;-1;0;-1;-1;-1

17.99;0.815133;0.715079;0.67381;0.81746;0.730159;0.781746;0.814286;0.761111;0.723016;0.681746;0.77381;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;0.695304;+1;0;+1;+1;-1

19.5;0.980368;0.761111;0.715079;0.67381;0.81746;0.730159;0.781746;0.814286;0.761111;0.723016;0.681746;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;0.542574;+1;0;+1;+1;-1

21;0.97955;0.921429;0.761111;0.715079;0.67381;0.81746;0.730159;0.781746;0.814286;0.761111;0.723016;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;0.828942;-1;0;-1;-1;-1

20.7;0.832311;0.920635;0.921429;0.761111;0.715079;0.67381;0.81746;0.730159;0.781746;0.814286;0.761111;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;0.789996;-1;0;-1;-1;-1

19.74;0.778323;0.777778;0.920635;0.921429;0.761111;0.715079;0.67381;0.81746;0.730159;0.781746;0.814286;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;0.73425;-1;0;-1;-1;-1

19.3;0.820859;0.725397;0.777778;0.920635;0.921429;0.761111;0.715079;0.67381;0.81746;0.730159;0.781746;0.745704;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;0.752577;-1;0;-1;-1;-1

19.3;0.856851;0.766667;0.725397;0.777778;0.920635;0.921429;0.761111;0.715079;0.67381;0.81746;0.730159;0.714395;0.745704;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;0.828942;+1;0;+1;+1;-1

20;0.91411;0.801587;0.766667;0.725397;0.777778;0.920635;0.921429;0.761111;0.715079;0.67381;0.81746;0.664758;0.714395;0.745704;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;0.88698;+1;0;+1;+1;-1

20.48;0.896115;0.857143;0.801587;0.766667;0.725397;0.777778;0.920635;0.921429;0.761111;0.715079;0.67381;0.748759;0.664758;0.714395;0.745704;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;0.831233;-1;0;-1;-1;-1

20.25;0.838037;0.839683;0.857143;0.801587;0.766667;0.725397;0.777778;0.920635;0.921429;0.761111;0.715079;0.610538;0.748759;0.664758;0.714395;0.745704;0.69454;0.657885;0.618175;0.706758;0.691485;0.764032;0.744941;0.851852;0.771669;-1;0.924399;0.69454;0.657885;0.658648;0.709049;0.641848;0.802215;0.76785;0.760214;0.642612;1;0.618939;0.72585;0.604429;+1;0;+1;+1;-1

