1;0.789946;0.674025;0.932271;-0.544356;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;-0.19403;0.0547264;-0.0945274;-0.253731;-0.0348259;-1;0;0;+1;0

0.942466;1;1;0.98008;0.278408;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;-0.19403;0.0547264;-0.0945274;-0.253731;-1;0;0;+1;0

0.718042;0.705566;0.756959;0.972112;0.595685;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;-0.19403;0.0547264;-0.0945274;+1;0;0;-1;0

0.961897;0.687971;0.76195;0.772908;-0.782221;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;-0.19403;0.0547264;-1;0;0;+1;0

0.710421;0.648115;0.731618;0.951793;-0.668031;-0.751244;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;-0.19403;+1;0;0;+1;0

0.714231;0.605027;0.693223;0.653387;-0.791557;-0.0845771;-0.751244;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;1;+1;0;0;+1;0

0.809488;0.651706;0.770013;0.733068;-0.960071;0.154229;-0.0845771;-0.751244;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;0.333333;-1;0;0;+1;0

0.714231;0.597846;0.539642;0.912351;-0.921332;-0.343284;0.154229;-0.0845771;-0.751244;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;-0.373134;+1;0;0;+1;0

0.84759;0.630162;0.643309;0.693227;-0.868626;0.253731;-0.343284;0.154229;-0.0845771;-0.751244;0.542289;-0.681592;-0.243781;0.154229;-0.0945274;0.651741;0.502488;-0.144279;-0.353234;-0.671642;-0.363184;0.0149254;-0.303483;0.900497;0.761194;+1;0;0;+1;0

