0.125468;0.124521;0.213565;0.147571;-0.623495;0.00783292;0.075718;0.0287207;0.138381;-0.221932;-0.331593;0.0652742;-0.268929;0.138381;0.143603;0.138381;0.284595;0.117494;0.169713;0.0234987;-0.498694;-1;-0.122715;-0.195822;-0.0234987;-0.321149;0.169713;0.0182768;-0.535248;0.127937;-0.67624;-0.577024;-0.180157;0.326371;-0.0496083;-0.420366;-0.122715;-0.336815;-0.154047;-0.195822;-0.274151;0.169713;-0.258486;0.231579;-0.157895;-0.0736842;-0.0736842;0.0894737;0.5;-0.826316;-0.252632;-0.621053;-0.173684;-0.0473684;-0.0473684;-0.0789473;-0.0105263;-0.1;-0.526316;-0.1;-0.573684;-0.157895;-0.3;0.421053;-0.152632;+1;0;-1;0;0

0.131086;0.181992;0.200733;0.15307;-0.539185;-0.075718;0.00783292;0.075718;0.0287207;0.138381;-0.221932;-0.331593;0.0652742;-0.268929;0.138381;0.143603;0.138381;0.284595;0.117494;0.169713;0.0234987;-0.498694;-1;-0.122715;-0.195822;-0.0234987;-0.321149;0.169713;0.0182768;-0.535248;0.127937;-0.67624;-0.577024;-0.180157;0.326371;-0.0496083;-0.420366;-0.122715;-0.336815;-0.154047;-0.195822;-0.274151;0.169713;-0.268421;0.231579;-0.157895;-0.0736842;-0.0736842;0.0894737;0.5;-0.826316;-0.252632;-0.621053;-0.173684;-0.0473684;-0.0473684;-0.0789473;-0.0105263;-0.1;-0.526316;-0.1;-0.573684;-0.157895;-0.3;0.421053;+1;0;-1;0;0

0.140449;0.118774;0.156737;0.173235;-0.725857;-0.0652741;-0.075718;0.00783292;0.075718;0.0287207;0.138381;-0.221932;-0.331593;0.0652742;-0.268929;0.138381;0.143603;0.138381;0.284595;0.117494;0.169713;0.0234987;-0.498694;-1;-0.122715;-0.195822;-0.0234987;-0.321149;0.169713;0.0182768;-0.535248;0.127937;-0.67624;-0.577024;-0.180157;0.326371;-0.0496083;-0.420366;-0.122715;-0.336815;-0.154047;-0.195822;-0.274151;0.163158;-0.268421;0.231579;-0.157895;-0.0736842;-0.0736842;0.0894737;0.5;-0.826316;-0.252632;-0.621053;-0.173684;-0.0473684;-0.0473684;-0.0789473;-0.0105263;-0.1;-0.526316;-0.1;-0.573684;-0.157895;-0.3;+1;0;-1;0;0

0.254682;0.201149;0.264895;0.228231;-0.278884;0.227154;-0.0652741;-0.075718;0.00783292;0.075718;0.0287207;0.138381;-0.221932;-0.331593;0.0652742;-0.268929;0.138381;0.143603;0.138381;0.284595;0.117494;0.169713;0.0234987;-0.498694;-1;-0.122715;-0.195822;-0.0234987;-0.321149;0.169713;0.0182768;-0.535248;0.127937;-0.67624;-0.577024;-0.180157;0.326371;-0.0496083;-0.420366;-0.122715;-0.336815;-0.154047;-0.195822;-0.284211;0.163158;-0.268421;0.231579;-0.157895;-0.0736842;-0.0736842;0.0894737;0.5;-0.826316;-0.252632;-0.621053;-0.173684;-0.0473684;-0.0473684;-0.0789473;-0.0105263;-0.1;-0.526316;-0.1;-0.573684;-0.157895;-1;0;-1;0;0

0.234082;0.21456;0.266728;0.27406;-0.665763;-0.148825;0.227154;-0.0652741;-0.075718;0.00783292;0.075718;0.0287207;0.138381;-0.221932;-0.331593;0.0652742;-0.268929;0.138381;0.143603;0.138381;0.284595;0.117494;0.169713;0.0234987;-0.498694;-1;-0.122715;-0.195822;-0.0234987;-0.321149;0.169713;0.0182768;-0.535248;0.127937;-0.67624;-0.577024;-0.180157;0.326371;-0.0496083;-0.420366;-0.122715;-0.336815;-0.154047;-0.205263;-0.284211;0.163158;-0.268421;0.231579;-0.157895;-0.0736842;-0.0736842;0.0894737;0.5;-0.826316;-0.252632;-0.621053;-0.173684;-0.0473684;-0.0473684;-0.0789473;-0.0105263;-0.1;-0.526316;-0.1;-0.573684;+1;0;-1;0;0

