-0.913511;-0.926474;-0.911643;-0.91158;-0.539075;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;0.848385;0.832512;0.841817;0.851669;0.85988;+1;0;0;-1;0

-0.859736;-0.889262;-0.887713;-0.895871;-0.38142;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;0.848385;0.832512;0.841817;0.851669;-1;0;0;-1;0

-0.861976;-0.884779;-0.860101;-0.859964;-0.647453;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;0.848385;0.832512;0.841817;-1;0;0;-1;0

-0.866009;-0.859673;-0.859181;-0.840215;-0.471573;0.840175;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;0.848385;0.832512;-1;0;0;-1;0

-0.871387;-0.890159;-0.867924;-0.859964;-1;0.838533;0.840175;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;0.848385;+1;0;0;-1;0

-0.859287;-0.882089;-0.877128;-0.884201;-0.534102;0.85988;0.838533;0.840175;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;0.781062;-1;0;0;-1;0

-0.864217;-0.875813;-0.852278;-0.854578;-0.905279;0.83908;0.85988;0.838533;0.840175;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;0.845649;-1;0;0;-1;0

-0.873179;-0.888366;-0.871606;-0.858169;-0.60729;0.834154;0.83908;0.85988;0.838533;0.840175;0.842365;0.910783;0.840723;0.830323;0.864258;0.828134;0.810071;0.839628;0.82266;0.825397;0.838533;0.83306;0.843459;0.863164;0.828681;+1;0;0;-1;0

