-0.896259;-1;-0.987942;-1;-0.766859;0.496815;-0.598726;0.656051;-0.133758;0.0700637;+1;0;0;+1;0

-0.731292;-0.802101;-0.879414;-0.869018;-0.673365;0.726115;0.496815;-0.598726;0.656051;-0.133758;+1;0;0;+1;0

-0.634354;-0.633975;-0.777778;-0.769941;-0.496196;0.471338;0.726115;0.496815;-0.598726;0.656051;+1;0;0;+1;0

-0.430272;-0.499124;-0.552111;-0.533166;-0.0074323;0.872612;0.471338;0.726115;0.496815;-0.598726;+1;0;0;+1;0

-0.380952;-0.434325;-0.452197;-0.38539;-0.676999;0.292994;0.872612;0.471338;0.726115;0.496815;-1;0;0;+1;0

-0.595238;-0.576182;-0.596899;-0.531486;-0.352955;-0.694268;0.292994;0.872612;0.471338;0.726115;-1;0;0;+1;0

-0.634354;-0.635727;-0.700258;-0.575147;-0.665498;-0.0382166;-0.694268;0.292994;0.872612;0.471338;-1;0;0;+1;0

-0.647959;-0.670753;-0.66236;-0.667506;-0.754141;0.0573249;-0.0382166;-0.694268;0.292994;0.872612;+1;0;0;+1;0

-0.515306;-0.604203;-0.638243;-0.625525;-0.556966;0.605096;0.0573249;-0.0382166;-0.694268;0.292994;-1;0;0;+1;0

-0.761905;-0.56042;-0.758829;-0.551637;-0.175986;-0.815287;0.605096;0.0573249;-0.0382166;-0.694268;-1;0;0;+1;0

-0.829932;-0.905429;-0.948321;-0.919396;-0.141394;-0.146497;-0.815287;0.605096;0.0573249;-0.0382166;-1;0;0;+1;0

-0.845238;-0.891418;-0.896641;-0.900924;-0.660437;0.0509554;-0.146497;-0.815287;0.605096;0.0573249;+1;0;0;+1;0

-0.831633;-0.915937;-0.888028;-0.897565;-0.720529;0.159236;0.0509554;-0.146497;-0.815287;0.605096;+1;0;0;+1;0

-0.719388;-0.76007;-0.870801;-0.848867;-0.49748;0.528662;0.159236;0.0509554;-0.146497;-0.815287;-1;0;0;+1;0

-0.846939;-0.791594;-0.844961;-0.731318;-0.451038;-0.369427;0.528662;0.159236;0.0509554;-0.146497;-1;0;0;+1;0

-0.909864;-0.935201;-0.936262;-0.904282;-0.0702062;-0.127389;-0.369427;0.528662;0.159236;0.0509554;+1;0;0;+1;0

-0.770408;-0.754816;-0.919035;-0.93283;0.227803;0.630573;-0.127389;-0.369427;0.528662;0.159236;-1;0;0;+1;0

-0.855442;-0.819615;-0.853575;-0.743073;1;-0.210191;0.630573;-0.127389;-0.369427;0.528662;+1;0;0;+1;0

-0.821429;-0.889667;-0.896641;-0.862301;0.295618;0.235669;-0.210191;0.630573;-0.127389;-0.369427;+1;0;0;+1;0

-0.787415;-0.854641;-0.827735;-0.791772;-0.297913;0.235669;0.235669;-0.210191;0.630573;-0.127389;+1;0;0;+1;0

-0.651361;-0.747811;-0.812231;-0.81864;0.795402;0.617834;0.235669;0.235669;-0.210191;0.630573;-1;0;0;+1;0

-0.687075;-0.669002;-0.695091;-0.642318;-0.272823;-0.0254777;0.617834;0.235669;0.235669;-0.210191;-1;0;0;+1;0

