-0.843714;-0.755011;-0.817088;-0.825503;-0.580706;0.0896057;-0.290323;0.517241;-0.0896552;0.0206897;+1;0;0;0;+1

-0.766704;-0.799555;-0.809868;-0.794183;0.00908174;0.462366;0.0896057;-0.317241;0.517241;-0.0896552;-1;0;0;0;-1

-0.834655;-0.844098;-0.824308;-0.803132;-0.702603;0.00358423;0.462366;0.0482759;-0.317241;0.517241;-1;0;0;0;-1

-0.89128;-0.821826;-0.910951;-0.800895;-0.760404;0.0394265;0.00358423;0.406897;0.0482759;-0.317241;-1;0;0;0;+1

-0.93658;-0.888641;-0.980746;-0.90604;-0.999354;0.0752688;0.0394265;-0.0344828;0.406897;0.0482759;-1;0;0;0;+1

-0.95923;-0.928731;-0.975933;-0.961969;-0.251907;0.146953;0.0752688;0;-0.0344828;0.406897;-1;0;0;0;-1

-1;-1;-0.98556;-0.973154;-0.685732;0.0896057;0.146953;0.0344828;0;-0.0344828;+1;0;0;0;-1

-0.823329;-0.899777;-0.978339;-1;-0.52331;0.777778;0.0896057;0.103448;0.0344828;0;+1;0;0;0;-1

-0.732729;-0.81069;-0.807461;-0.823266;-0.472856;0.505376;0.777778;0.0482759;0.103448;0.0344828;-1;0;0;0;+1

-0.77803;-0.799555;-0.797834;-0.767338;-0.313905;0.0752688;0.505376;0.710345;0.0482759;0.103448;+1;0;0;0;+1

-0.732729;-0.81069;-0.845969;-0.823266;-0.557054;0.362007;0.0752688;0.448276;0.710345;0.0482759;-1;0;0;0;+1

-0.755379;-0.821826;-0.752106;-0.7651;-0.789223;0.146953;0.362007;0.0344828;0.448276;0.710345;-1;0;0;0;+1

-0.84598;-0.824053;-0.819495;-0.805369;-0.980949;-0.0681004;0.146953;0.310345;0.0344828;0.448276;+1;0;0;0;-1

-0.789354;-0.844098;-0.826715;-0.861297;-0.85445;0.397849;-0.0681004;0.103448;0.310345;0.0344828;+1;0;0;0;+1

-0.746319;-0.824053;-0.824308;-0.789709;-0.688799;0.354839;0.397849;-0.103448;0.103448;0.310345;-1;0;0;0;+1

-0.8188;-0.781737;-0.858002;-0.789709;0.440081;-0.0107527;0.354839;0.344828;-0.103448;0.103448;-1;0;0;0;+1

-0.884485;-0.895323;-0.870036;-0.868009;1;0.0107527;-0.0107527;0.303448;0.344828;-0.103448;+1;0;0;0;+1

-0.859569;-0.890869;-0.894103;-0.883669;-0.339011;0.297491;0.0107527;-0.0482759;0.303448;0.344828;-1;0;0;0;+1

-0.866365;-0.904232;-0.877256;-0.870246;-0.796488;0.197133;0.297491;-0.0275862;-0.0482759;0.303448;-1;0;0;0;+1

-0.879955;-0.89755;-0.891697;-0.863535;-0.874632;0.175627;0.197133;0.248276;-0.0275862;-0.0482759;-1;0;0;0;+1

-0.91393;-0.91314;-0.891697;-0.89038;-0.584581;0.111111;0.175627;0.151724;0.248276;-0.0275862;+1;0;0;0;+1

-0.834655;-0.910913;-0.88929;-0.894854;-0.777679;0.469534;0.111111;0.131034;0.151724;0.248276;-1;0;0;0;+1

